from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5793268;5810399;-1;-1;-1;-1;-1;-1;-1
5793269;5810399;-1;-1;-1;-1;-1;-1;-1
5793270;5810399;214;15006;194;179;20960;-1;-1
5795164;5810399;84;5852;84;82;24900;-1;-1
5795165;5810399;85;5934;85;83;24982;-1;-1
5795166;5810399;-1;-1;-1;-1;-1;-1;-1
5795167;5810399;84;5871;83;72;23302;-1;-1
5795168;5810399;82;5768;82;72;23304;-1;-1
5795169;5810399;94;6602;88;73;23398;-1;-1
5795170;5810399;136;9544;129;108;13057;-1;-1
5795171;5810399;132;9240;128;107;12977;-1;-1
5795172;5810399;133;9279;128;112;13311;-1;-1
5795173;5810399;-1;-1;-1;-1;-1;-1;-1
5795174;5810399;173;12082;133;112;13349;-1;-1
5795175;5810399;172;12019;131;111;13286;-1;-1
5795176;5810399;215;15042;194;180;20996;-1;-1
5797069;5810399;56;3888;56;56;3888;-1;-1
5797070;5810399;86;6049;86;85;25098;-1;-1
5797071;5810399;88;6166;88;88;6166;-1;-1
5797072;5810399;-1;-1;-1;-1;-1;-1;-1
5797073;5810399;86;6046;84;69;23109;-1;-1
5797074;5810399;89;6210;85;68;23005;-1;-1
5797075;5810399;92;6418;87;71;23214;-1;-1
5797076;5810399;138;9646;129;103;12741;-1;-1
5797077;5810399;137;9586;129;105;12867;-1;-1
5797078;5810399;-1;-1;-1;-1;-1;-1;-1
5797079;5810399;-1;-1;-1;-1;-1;-1;-1
5797080;5810399;170;11885;131;109;13152;-1;-1
5797081;5810399;170;11871;131;109;13138;-1;-1
5797082;5810399;186;13044;146;128;13233;-1;-1
5798974;5810399;36;2516;36;36;2516;-1;-1
5798975;5810399;92;6410;92;92;6410;-1;-1
5798976;5810399;92;6405;92;92;6405;-1;-1
5798977;5810399;-1;-1;-1;-1;-1;-1;-1
5798978;5810399;-1;-1;-1;-1;-1;-1;-1
5798979;5810399;92;6412;85;68;22756;-1;-1
5798980;5810399;90;6303;85;68;22756;-1;-1
5798981;5810399;97;6803;90;72;23028;-1;-1
5798982;5810399;141;9852;126;101;12573;-1;-1
5798983;5810399;142;9948;120;99;12447;-1;-1
5798984;5810399;150;10476;120;99;12440;-1;-1
5798985;5810399;165;11538;131;104;12805;-1;-1
5798986;5810399;163;11400;127;102;12667;-1;-1
5798987;5810399;167;11656;131;106;12923;-1;-1
5798988;5810399;180;12627;144;122;12817;-1;-1
5800879;5810399;29;2019;29;29;2019;-1;-1
5800880;5810399;33;2299;33;33;2299;-1;-1
5800881;5810399;95;6615;95;95;6615;-1;-1
5800882;5810399;128;8981;119;102;12305;-1;-1
5800883;5810399;129;9016;122;105;9728;-1;-1
5800884;5810399;-1;-1;-1;-1;-1;-1;-1
5800885;5810399;93;6535;87;66;22598;-1;-1
5800886;5810399;95;6680;90;68;22742;-1;-1
5800887;5810399;99;6952;91;72;23015;-1;-1
5800888;5810399;150;10517;114;90;11784;-1;-1
5800889;5810399;144;10109;119;96;12187;-1;-1
5800890;5810399;147;10300;119;97;12264;-1;-1
5800891;5810399;160;11207;127;100;12474;-1;-1
5800892;5810399;159;11144;120;99;12410;-1;-1
5800893;5810399;162;11306;127;101;12573;-1;-1
5800894;5810399;179;12537;143;120;12726;-1;-1
5800895;5810399;176;12297;139;115;12243;-1;-1
5802783;5810399;27;1921;27;27;1921;-1;-1
5802784;5810399;26;1802;26;26;1802;-1;-1
5802785;5810399;30;2081;30;30;2081;-1;-1
5802786;5810399;-1;-1;-1;-1;-1;-1;-1
5802787;5810399;127;8880;119;101;12204;-1;-1
5802788;5810399;124;8682;112;85;23404;-1;-1
5802789;5810399;124;8683;112;85;23405;-1;-1
5802790;5810399;97;6785;91;69;22847;-1;-1
5802791;5810399;97;6803;91;68;22205;-1;-1
5802792;5810399;103;7180;92;71;22442;-1;-1
5802793;5810399;147;10288;114;86;11555;-1;-1
5802794;5810399;152;10624;114;91;11891;-1;-1
5802795;5810399;152;10625;114;91;11892;-1;-1
5802796;5810399;153;10738;119;93;12005;-1;-1
5802797;5810399;159;11099;120;98;12366;-1;-1
5802798;5810399;161;11274;127;101;12541;-1;-1
5802799;5810399;171;11980;139;112;12170;-1;-1
5802800;5810399;170;11901;139;111;12091;-1;-1
5802801;5810399;175;12269;139;116;12459;-1;-1
5804689;5810399;17;1158;17;17;1158;-1;-1
5804690;5810399;23;1585;23;23;1585;-1;-1
5804691;5810399;32;2238;32;32;2238;-1;-1
5804692;5810399;35;2430;35;35;2430;-1;-1
5804693;5810399;127;8881;119;101;12206;-1;-1
5804694;5810399;121;8442;107;82;23163;-1;-1
5804695;5810399;120;8368;107;81;23090;-1;-1
5804696;5810399;104;7310;89;66;22070;-1;-1
5804697;5810399;101;7071;88;65;21976;-1;-1
5804698;5810399;103;7241;92;72;22504;-1;-1
5804699;5810399;144;10066;110;83;11333;-1;-1
5804700;5810399;143;10026;106;85;22036;-1;-1
5804701;5810399;147;10275;114;86;11542;-1;-1
5804702;5810399;148;10338;114;87;11605;-1;-1
5804703;5810399;150;10488;114;89;11755;-1;-1
5804704;5810399;152;10636;119;91;11903;-1;-1
5804705;5810399;168;11736;132;109;11926;-1;-1
5804706;5810399;167;11697;132;108;11887;-1;-1
5804707;5810399;-1;-1;-1;-1;-1;-1;-1
5806593;5810399;11;746;11;11;746;-1;-1
5806594;5810399;15;1080;15;15;1080;-1;-1
5806595;5810399;20;1367;20;20;1367;-1;-1
5806596;5810399;29;2004;29;29;2004;-1;-1
5806597;5810399;34;2379;34;34;2379;-1;-1
5806598;5810399;38;2689;38;38;2689;-1;-1
5806599;5810399;118;8278;103;79;23000;-1;-1
5806600;5810399;115;8051;99;76;22773;-1;-1
5806601;5810399;107;7461;93;68;22183;-1;-1
5806602;5810399;106;7390;92;67;22112;-1;-1
5806603;5810399;108;7539;93;69;22260;-1;-1
5806604;5810399;144;10063;110;83;11330;-1;-1
5806605;5810399;139;9749;102;81;21760;-1;-1
5806606;5810399;142;9936;102;84;21947;-1;-1
5806607;5810399;145;10119;110;84;11386;-1;-1
5806608;5810399;149;10440;114;89;11707;-1;-1
5806609;5810399;154;10760;119;93;12027;-1;-1
5806610;5810399;163;11381;123;102;11328;-1;-1
5806611;5810399;165;11541;129;104;11487;-1;-1
5806612;5810399;168;11787;135;110;11976;-1;-1
5806613;5810399;191;13403;146;131;13349;-1;-1
5808496;5810399;16;1092;16;16;1092;-1;-1
5808497;5810399;15;1072;15;15;1072;-1;-1
5808498;5810399;17;1194;17;17;1194;-1;-1
5808499;5810399;23;1605;23;23;1605;-1;-1
5808500;5810399;27;1896;27;27;1896;-1;-1
5808501;5810399;39;2731;39;39;2731;-1;-1
5808502;5810399;39;2743;39;39;2743;-1;-1
5808503;5810399;120;8376;107;81;23098;-1;-1
5808504;5810399;115;8065;99;76;22787;-1;-1
5808505;5810399;110;7685;91;71;22407;-1;-1
5808506;5810399;110;7673;90;71;22395;-1;-1
5808507;5810399;137;9602;98;79;21612;-1;-1
5808508;5810399;135;9417;98;77;21428;-1;-1
5808509;5810399;136;9552;98;78;21562;-1;-1
5808510;5810399;141;9854;102;83;21864;-1;-1
5808511;5810399;139;9733;102;81;21743;-1;-1
5808512;5810399;-1;-1;-1;-1;-1;-1;-1
5808513;5810399;159;11154;123;101;11343;-1;-1
5808514;5810399;158;11069;120;99;11259;-1;-1
5808515;5810399;162;11359;123;102;11306;-1;-1
5808516;5810399;166;11597;134;107;11786;-1;-1
5808517;5810399;172;12008;135;112;12381;-1;-1
5808518;5810399;177;12393;140;117;12765;-1;-1
5810399;5810399;0;0;0;0;0;0;0
5810400;5810399;20;1367;20;20;1367;-1;-1
5810401;5810399;18;1261;18;18;1261;-1;-1
5810402;5810399;25;1747;25;25;1747;-1;-1
5810403;5810399;25;1761;25;25;1761;-1;-1
5810404;5810399;29;2002;29;29;2002;-1;-1
5810405;5810399;-1;-1;-1;-1;-1;-1;-1
5810406;5810399;41;2892;41;41;2892;-1;-1
5810407;5810399;-1;-1;-1;-1;-1;-1;-1
5810408;5810399;-1;-1;-1;-1;-1;-1;-1
5810409;5810399;112;7837;90;68;21366;-1;-1
5810410;5810399;113;7927;89;65;21177;-1;-1
5810411;5810399;138;9674;102;80;21684;-1;-1
5810412;5810399;130;9124;89;72;21135;-1;-1
5810413;5810399;131;9159;85;73;21169;-1;-1
5810414;5810399;133;9331;94;75;21341;-1;-1
5810415;5810399;139;9738;102;81;21748;-1;-1
5810416;5810399;154;10798;118;95;10988;-1;-1
5810417;5810399;154;10767;118;95;10956;-1;-1
5810418;5810399;157;11024;120;99;11214;-1;-1
5810419;5810399;165;11559;129;105;11505;-1;-1
5810420;5810399;168;11780;135;109;11969;-1;-1
5810421;5810399;171;11996;135;111;12369;-1;-1
5810422;5810399;175;12237;139;115;12610;-1;-1
5810423;5810399;222;15526;159;146;15481;-1;-1
5810457;5810399;313;21911;134;115;36942;-1;-1
5810458;5810399;311;21775;130;111;36687;-1;-1
5810462;5810399;332;23264;120;98;36492;-1;-1
5810463;5810399;332;23269;117;105;42478;-1;-1
5810464;5810399;336;23536;117;99;34427;-1;-1
5812300;5810399;17;1170;17;17;1170;14;1010
5812301;5810399;20;1401;20;20;1401;9;745
5812302;5810399;24;1707;24;24;1707;-1;-1
5812303;5810399;-1;-1;-1;-1;-1;-1;-1
5812304;5810399;30;2074;30;30;2074;-1;-1
5812305;5810399;30;2130;30;30;2130;-1;-1
5812306;5810399;-1;-1;-1;-1;-1;-1;-1
5812307;5810399;-1;-1;-1;-1;-1;-1;-1
5812308;5810399;74;5160;65;54;5209;-1;-1
5812309;5810399;74;5172;65;55;5221;-1;-1
5812310;5810399;-1;-1;-1;-1;-1;-1;-1
5812311;5810399;117;8205;90;67;21312;-1;-1
5812312;5810399;116;8125;89;63;21069;-1;-1
5812313;5810399;119;8340;87;66;21284;-1;-1
5812314;5810399;125;8749;85;68;20841;-1;-1
5812315;5810399;129;9014;85;71;21025;-1;-1
5812316;5810399;133;9306;94;73;20716;-1;-1
5812317;5810399;136;9553;98;77;20962;-1;-1
5812318;5810399;152;10662;118;93;10852;-1;-1
5812319;5810399;150;10515;118;91;10705;-1;-1
5812320;5810399;162;11358;123;102;11304;-1;-1
5812321;5810399;163;11380;123;102;11326;-1;-1
5812322;5810399;171;11951;126;104;11837;-1;-1
5812323;5810399;174;12200;132;107;12095;-1;-1
5812324;5810399;176;12314;139;116;12687;-1;-1
5812325;5810399;221;15487;159;146;15442;-1;-1
5812353;5810399;283;19810;153;115;28920;-1;-1
5812354;5810399;286;20016;153;118;29126;-1;-1
5812355;5810399;294;20568;150;131;45151;-1;-1
5812356;5810399;292;20449;150;129;37949;-1;-1
5812358;5810399;326;22848;145;119;44294;-1;-1
5812359;5810399;324;22646;137;116;37031;-1;-1
5812360;5810399;319;22311;130;111;36695;-1;-1
5812361;5810399;317;22173;123;107;36387;-1;-1
5812362;5810399;318;22284;123;100;35919;-1;-1
5812363;5810399;324;22654;123;99;35803;-1;-1
5812364;5810399;326;22854;120;94;42839;-1;-1
5812365;5810399;331;23169;123;95;42946;-1;-1
5812366;5810399;340;23795;117;100;34523;-1;-1
5814173;5810399;170;11931;147;114;46154;-1;-1
5814174;5810399;180;12609;161;124;46832;-1;-1
5814175;5810399;181;12701;161;125;46925;-1;-1
5814176;5810399;138;9635;138;138;9635;-1;-1
5814201;5810399;14;984;14;14;984;12;845
5814202;5810399;18;1233;18;18;1233;-1;-1
5814203;5810399;-1;-1;-1;-1;-1;-1;-1
5814204;5810399;-1;-1;-1;-1;-1;-1;-1
5814205;5810399;33;2334;33;33;2334;-1;-1
5814206;5810399;34;2372;34;34;2372;-1;-1
5814207;5810399;51;3565;44;32;3614;-1;-1
5814208;5810399;53;3728;46;34;3777;-1;-1
5814209;5810399;72;5012;65;52;5062;-1;-1
5814210;5810399;71;4948;64;51;4998;-1;-1
5814211;5810399;-1;-1;-1;-1;-1;-1;-1
5814212;5810399;-1;-1;-1;-1;-1;-1;-1
5814213;5810399;121;8478;90;68;21422;-1;-1
5814214;5810399;122;8511;83;66;20699;-1;-1
5814215;5810399;124;8653;83;64;20562;-1;-1
5814216;5810399;133;9325;87;68;20346;-1;-1
5814217;5810399;136;9489;87;69;20368;-1;-1
5814218;5810399;-1;-1;-1;-1;-1;-1;-1
5814219;5810399;149;10458;118;91;10647;-1;-1
5814220;5810399;147;10274;117;88;10463;-1;-1
5814221;5810399;166;11624;132;107;11814;-1;-1
5814222;5810399;166;11643;132;108;11833;-1;-1
5814223;5810399;168;11733;120;101;11619;-1;-1
5814224;5810399;167;11687;120;100;11573;-1;-1
5814225;5810399;-1;-1;-1;-1;-1;-1;-1
5814226;5810399;218;15247;159;142;15202;-1;-1
5814227;5810399;213;14933;152;138;14888;-1;-1
5814253;5810399;281;19697;150;129;44077;-1;-1
5814254;5810399;292;20438;132;101;33731;-1;-1
5814255;5810399;291;20384;132;101;33677;-1;-1
5814256;5810399;296;20729;151;128;29838;-1;-1
5814257;5810399;302;21175;155;140;45736;-1;-1
5814258;5810399;298;20876;153;130;29986;-1;-1
5814259;5810399;301;21097;153;139;45658;-1;-1
5814260;5810399;323;22623;137;116;37008;-1;-1
5814261;5810399;320;22367;130;112;36752;-1;-1
5814262;5810399;321;22466;123;104;36187;-1;-1
5814263;5810399;322;22518;123;103;36074;-1;-1
5814264;5810399;327;22876;123;97;35657;-1;-1
5814265;5810399;326;22816;113;94;35995;-1;-1
5814266;5810399;332;23252;123;98;35756;-1;-1
5814267;5810399;349;24417;123;98;34909;-1;-1
5814268;5810399;346;24233;113;92;34750;-1;-1
5816065;5810399;177;12409;154;121;46609;-1;-1
5816068;5810399;167;11658;147;110;45858;-1;-1
5816069;5810399;170;11911;147;114;46110;-1;-1
5816070;5810399;155;10865;133;99;45088;-1;-1
5816071;5810399;155;10860;133;100;45143;-1;-1
5816072;5810399;156;10953;133;101;45236;-1;-1
5816073;5810399;142;9923;139;105;45528;-1;-1
5816074;5810399;137;9564;136;119;46500;-1;-1
5816075;5810399;139;9697;139;139;9697;-1;-1
5816099;5810399;24;1682;24;24;1682;-1;-1
5816100;5810399;16;1099;16;16;1099;-1;-1
5816101;5810399;21;1490;21;21;1490;-1;-1
5816102;5810399;-1;-1;-1;-1;-1;-1;-1
5816103;5810399;-1;-1;-1;-1;-1;-1;-1
5816104;5810399;37;2603;36;26;3241;-1;-1
5816105;5810399;46;3202;41;26;3252;-1;-1
5816106;5810399;49;3405;44;29;3454;-1;-1
5816107;5810399;54;3748;46;34;3797;-1;-1
5816108;5810399;69;4838;63;50;4888;-1;-1
5816109;5810399;66;4643;59;47;4693;-1;-1
5816110;5810399;70;4872;63;50;4922;-1;-1
5816111;5810399;-1;-1;-1;-1;-1;-1;-1
5816112;5810399;-1;-1;-1;-1;-1;-1;-1
5816113;5810399;128;8931;87;67;20768;-1;-1
5816114;5810399;126;8834;83;63;20291;-1;-1
5816115;5810399;129;9046;83;63;20305;-1;-1
5816116;5810399;133;9301;83;64;20081;-1;-1
5816117;5810399;136;9548;87;68;20328;-1;-1
5816118;5810399;144;10067;107;85;20345;-1;-1
5816119;5810399;144;10093;110;85;20371;-1;-1
5816120;5810399;171;11973;126;104;11860;-1;-1
5816121;5810399;169;11839;123;102;11725;-1;-1
5816122;5810399;163;11439;119;96;11326;-1;-1
5816123;5810399;163;11424;119;96;11311;-1;-1
5816124;5810399;164;11496;120;97;11383;-1;-1
5816125;5810399;-1;-1;-1;-1;-1;-1;-1
5816126;5810399;216;15153;159;141;15108;-1;-1
5816127;5810399;210;14718;149;135;14673;-1;-1
5816152;5810399;279;19547;134;105;33991;-1;-1
5816153;5810399;291;20340;129;100;33633;-1;-1
5816154;5810399;287;20124;129;97;33417;-1;-1
5816155;5810399;289;20205;129;98;33498;-1;-1
5816156;5810399;302;21154;155;139;45715;-1;-1
5816157;5810399;301;21077;153;138;45638;-1;-1
5816158;5810399;325;22776;123;106;35628;-1;-1
5816159;5810399;325;22737;123;105;35589;-1;-1
5816160;5810399;325;22736;123;105;35589;-1;-1
5816161;5810399;324;22712;130;110;42993;-1;-1
5816162;5810399;323;22576;116;95;35073;-1;-1
5816163;5810399;323;22589;113;92;33431;-1;-1
5816164;5810399;327;22892;109;92;33413;-1;-1
5816165;5810399;330;23122;113;93;35610;-1;-1
5816166;5810399;335;23459;116;95;35722;-1;-1
5816167;5810399;341;23876;113;92;34766;-1;-1
5817963;5810399;182;12730;161;125;46929;-1;-1
5817964;5810399;178;12463;154;122;46662;-1;-1
5817965;5810399;176;12299;154;119;46499;-1;-1
5817966;5810399;172;12037;147;116;46237;-1;-1
5817967;5810399;161;11282;147;105;45482;-1;-1
5817968;5810399;156;10953;133;100;45152;-1;-1
5817969;5810399;153;10677;121;96;44876;-1;-1
5817970;5810399;152;10607;121;96;44890;-1;-1
5817971;5810399;144;10092;133;100;45157;-1;-1
5817972;5810399;139;9748;133;104;45457;-1;-1
5817973;5810399;134;9409;133;117;46345;-1;-1
5817974;5810399;132;9270;130;115;46206;-1;-1
5817975;5810399;126;8786;127;117;46345;-1;-1
5817976;5810399;124;8648;124;123;46730;-1;-1
5817977;5810399;116;8132;116;116;8132;-1;-1
5817997;5810399;25;1738;25;25;1738;-1;-1
5817998;5810399;26;1794;26;26;1794;-1;-1
5817999;5810399;19;1344;19;19;1344;-1;-1
5818000;5810399;21;1437;21;21;1437;-1;-1
5818001;5810399;28;1964;28;22;2528;-1;-1
5818002;5810399;46;3203;41;26;3243;-1;-1
5818003;5810399;43;2975;38;23;3016;-1;-1
5818004;5810399;42;2942;37;23;2991;-1;-1
5818005;5810399;45;3161;41;26;3211;-1;-1
5818006;5810399;58;4059;53;39;4109;-1;-1
5818007;5810399;60;4182;53;40;4232;-1;-1
5818008;5810399;67;4678;61;47;4727;-1;-1
5818009;5810399;69;4830;63;50;4880;-1;-1
5818010;5810399;74;5161;65;54;5211;-1;-1
5818011;5810399;87;6064;77;67;6113;-1;-1
5818012;5810399;86;6050;77;67;6100;-1;-1
5818013;5810399;137;9596;90;70;20498;-1;-1
5818014;5810399;133;9342;87;67;20244;-1;-1
5818015;5810399;131;9201;83;64;20036;-1;-1
5818016;5810399;137;9615;90;69;20395;-1;-1
5818017;5810399;139;9765;104;80;20042;-1;-1
5818018;5810399;139;9740;104;80;20017;-1;-1
5818019;5810399;171;11943;126;104;11829;-1;-1
5818020;5810399;168;11760;120;101;11646;-1;-1
5818021;5810399;164;11492;120;97;11378;-1;-1
5818022;5810399;159;11156;118;92;11043;-1;-1
5818023;5810399;162;11352;118;95;11238;-1;-1
5818024;5810399;165;11584;120;99;11470;-1;-1
5818025;5810399;174;12185;112;98;15300;-1;-1
5818026;5810399;173;12088;111;97;15202;-1;-1
5818027;5810399;212;14857;152;137;14812;-1;-1
5818052;5810399;280;19599;129;95;33287;-1;-1
5818053;5810399;283;19802;122;92;33095;-1;-1
5818054;5810399;286;20017;129;95;33310;-1;-1
5818055;5810399;306;21403;155;143;45964;-1;-1
5818056;5810399;306;21418;158;143;38919;-1;-1
5818057;5810399;323;22644;123;104;35496;-1;-1
5818058;5810399;321;22435;123;101;35288;-1;-1
5818059;5810399;320;22409;123;100;35261;-1;-1
5818060;5810399;321;22467;123;101;35319;-1;-1
5818061;5810399;319;22300;109;90;32814;-1;-1
5818062;5810399;322;22533;116;94;35045;-1;-1
5818063;5810399;326;22792;123;98;42829;-1;-1
5818064;5810399;334;23398;116;94;35643;-1;-1
5818065;5810399;335;23446;113;92;35264;-1;-1
5818066;5810399;341;23852;117;96;35527;-1;-1
5818067;5810399;345;24123;117;100;35798;-1;-1
5818068;5810399;347;24289;117;97;32127;-1;-1
5818069;5810399;350;24519;117;100;32356;-1;-1
5818070;5810399;-1;-1;-1;-1;-1;-1;-1
5818071;5810399;371;25998;131;114;34647;-1;-1
5818072;5810399;375;26235;139;108;33008;-1;-1
5819860;5810399;183;12782;161;126;46981;-1;-1
5819861;5810399;173;12112;154;117;46361;-1;-1
5819862;5810399;170;11885;147;114;46134;-1;-1
5819863;5810399;165;11584;147;110;45832;-1;-1
5819864;5810399;162;11358;147;107;45607;-1;-1
5819865;5810399;156;10891;133;99;45091;-1;-1
5819866;5810399;153;10735;127;97;44935;-1;-1
5819867;5810399;150;10493;121;96;44866;-1;-1
5819868;5810399;157;10975;133;99;44717;-1;-1
5819869;5810399;139;9751;136;111;45936;-1;-1
5819870;5810399;134;9387;131;110;45847;-1;-1
5819871;5810399;132;9223;130;113;46089;-1;-1
5819872;5810399;131;9196;130;117;46310;-1;-1
5819873;5810399;124;8657;124;123;46727;-1;-1
5819874;5810399;121;8468;121;121;8468;-1;-1
5819875;5810399;114;7988;114;114;7988;-1;-1
5819876;5810399;108;7540;108;108;7540;-1;-1
5819893;5810399;30;2094;30;30;2094;-1;-1
5819894;5810399;-1;-1;-1;-1;-1;-1;-1
5819895;5810399;43;2978;39;30;3122;-1;-1
5819896;5810399;39;2764;38;27;2908;-1;-1
5819897;5810399;37;2558;35;24;2702;-1;-1
5819898;5810399;26;1819;25;20;2384;-1;-1
5819899;5810399;32;2216;29;19;2353;-1;-1
5819900;5810399;44;3099;39;25;3140;-1;-1
5819901;5810399;44;3062;38;24;3112;-1;-1
5819902;5810399;-1;-1;-1;-1;-1;-1;-1
5819903;5810399;67;4658;61;47;4708;-1;-1
5819904;5810399;63;4412;54;44;4462;-1;-1
5819905;5810399;65;4555;58;46;4604;-1;-1
5819906;5810399;72;5062;65;53;5111;-1;-1
5819907;5810399;75;5249;66;56;5299;-1;-1
5819908;5810399;78;5458;67;59;5507;-1;-1
5819909;5810399;84;5870;74;64;5920;-1;-1
5819910;5810399;137;9583;90;70;20485;-1;-1
5819911;5810399;135;9440;87;68;20341;-1;-1
5819912;5810399;127;8916;87;64;19515;-1;-1
5819913;5810399;130;9093;90;66;19692;-1;-1
5819914;5810399;139;9747;104;80;20025;-1;-1
5819915;5810399;134;9414;94;75;19691;-1;-1
5819916;5810399;137;9599;101;78;19877;-1;-1
5819917;5810399;156;10923;118;89;10810;-1;-1
5819918;5810399;154;10798;114;87;10684;-1;-1
5819919;5810399;157;11019;118;90;10905;-1;-1
5819920;5810399;163;11412;119;96;11299;-1;-1
5819921;5810399;-1;-1;-1;-1;-1;-1;-1
5819922;5810399;171;12002;111;96;15118;-1;-1
5819923;5810399;169;11813;110;93;14929;-1;-1
5819924;5810399;170;11870;110;94;14974;-1;-1
5819949;5810399;277;19401;129;105;34013;-1;-1
5819950;5810399;284;19856;122;93;33149;-1;-1
5819951;5810399;286;20045;122;93;32913;-1;-1
5819952;5810399;292;20407;126;95;32812;-1;-1
5819953;5810399;297;20799;123;101;33229;-1;-1
5819954;5810399;300;20983;123;101;34440;-1;-1
5819955;5810399;305;21315;123;98;41313;-1;-1
5819956;5810399;315;22080;123;96;41993;-1;-1
5819957;5810399;315;22017;123;95;41930;-1;-1
5819958;5810399;314;21980;109;91;32534;-1;-1
5819959;5810399;328;22958;123;102;35577;-1;-1
5819960;5810399;324;22705;117;102;31364;-1;-1
5819961;5810399;335;23467;117;99;35732;-1;-1
5819962;5810399;333;23318;113;94;35428;-1;-1
5819963;5810399;342;23944;109;92;31597;-1;-1
5819964;5810399;342;23959;105;90;31647;-1;-1
5819965;5810399;345;24146;109;93;31822;-1;-1
5819966;5810399;349;24422;115;96;32099;-1;-1
5819967;5810399;352;24645;113;95;31410;-1;-1
5819968;5810399;-1;-1;-1;-1;-1;-1;-1
5819969;5810399;365;25581;121;99;32354;-1;-1
5821755;5810399;254;17746;216;145;33077;-1;-1
5821756;5810399;182;12714;161;126;46963;-1;-1
5821757;5810399;176;12331;154;120;46580;-1;-1
5821758;5810399;178;12475;154;123;46724;-1;-1
5821759;5810399;166;11635;147;111;45884;-1;-1
5821760;5810399;162;11331;147;106;45580;-1;-1
5821761;5810399;159;11134;133;103;45333;-1;-1
5821762;5810399;155;10866;133;100;45114;-1;-1
5821763;5810399;154;10749;121;92;44268;-1;-1
5821764;5810399;159;11140;127;97;44610;-1;-1
5821765;5810399;142;9908;137;114;46093;-1;-1
5821766;5810399;138;9657;134;114;46117;-1;-1
5821767;5810399;139;9739;136;115;46198;-1;-1
5821768;5810399;144;10061;141;120;46521;-1;-1
5821769;5810399;124;8685;125;128;47131;-1;-1
5821770;5810399;126;8805;127;130;47250;-1;-1
5821771;5810399;126;8812;127;130;47257;-1;-1
5821772;5810399;130;9066;130;134;47511;-1;-1
5821773;5810399;106;7436;106;106;7436;-1;-1
5821788;5810399;-1;-1;-1;-1;-1;-1;-1
5821789;5810399;-1;-1;-1;-1;-1;-1;-1
5821790;5810399;60;4180;57;47;4325;-1;-1
5821791;5810399;57;4014;55;45;4159;-1;-1
5821792;5810399;41;2902;39;29;3047;-1;-1
5821793;5810399;36;2498;35;23;2643;-1;-1
5821794;5810399;29;2048;28;17;2193;-1;-1
5821795;5810399;32;2232;30;19;2369;-1;-1
5821796;5810399;37;2620;32;20;2762;-1;-1
5821797;5810399;42;2938;38;24;3080;-1;-1
5821798;5810399;44;3090;40;26;3233;-1;-1
5821799;5810399;66;4590;59;49;4822;-1;-1
5821800;5810399;66;4621;59;48;4761;-1;-1
5821801;5810399;-1;-1;-1;-1;-1;-1;-1
5821802;5810399;-1;-1;-1;-1;-1;-1;-1
5821803;5810399;79;5541;67;60;5591;-1;-1
5821804;5810399;81;5695;69;62;5745;-1;-1
