from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5785640;5810407;-1;-1;-1;-1;-1;16;6157
5785641;5810407;-1;-1;-1;-1;-1;16;6474
5785642;5810407;-1;-1;-1;-1;-1;19;6658
5785643;5810407;-1;-1;-1;-1;-1;32;13324
5787544;5810407;-1;-1;-1;-1;-1;20;4927
5787545;5810407;-1;-1;-1;-1;-1;20;4918
5787546;5810407;-1;-1;-1;-1;-1;17;5684
5787547;5810407;-1;-1;-1;-1;-1;15;6076
5787548;5810407;-1;-1;-1;-1;-1;14;6197
5787549;5810407;-1;-1;-1;-1;-1;16;6440
5787550;5810407;-1;-1;-1;-1;-1;29;13122
5789447;5810407;-1;-1;-1;-1;-1;15;4536
5789448;5810407;-1;-1;-1;-1;-1;15;4269
5789449;5810407;-1;-1;-1;-1;-1;15;4511
5789450;5810407;-1;-1;-1;-1;-1;19;4830
5789451;5810407;-1;-1;-1;-1;-1;18;5692
5789452;5810407;-1;-1;-1;-1;-1;15;5584
5789453;5810407;-1;-1;-1;-1;-1;14;5761
5789454;5810407;-1;-1;-1;-1;-1;14;6024
5789455;5810407;-1;-1;-1;-1;-1;16;6245
5789456;5810407;-1;-1;-1;-1;-1;27;13033
5791353;5810407;-1;-1;-1;-1;-1;15;4825
5791354;5810407;-1;-1;-1;-1;-1;14;4523
5791355;5810407;-1;-1;-1;-1;-1;13;4083
5791356;5810407;-1;-1;-1;-1;-1;15;4236
5791357;5810407;-1;-1;-1;-1;-1;19;4822
5791358;5810407;-1;-1;-1;-1;-1;16;5078
5791359;5810407;-1;-1;-1;-1;-1;14;5401
5791360;5810407;-1;-1;-1;-1;-1;15;5770
5791361;5810407;-1;-1;-1;-1;-1;17;6124
5791362;5810407;-1;-1;-1;-1;-1;18;6432
5791363;5810407;-1;-1;-1;-1;-1;29;12928
5793258;5810407;-1;-1;-1;-1;-1;15;5171
5793259;5810407;-1;-1;-1;-1;-1;17;5036
5793260;5810407;-1;-1;-1;-1;-1;16;4449
5793261;5810407;-1;-1;-1;-1;-1;13;3959
5793262;5810407;-1;-1;-1;-1;-1;15;4058
5793263;5810407;-1;-1;-1;-1;-1;18;3963
5793264;5810407;-1;-1;-1;-1;-1;15;5022
5793265;5810407;-1;-1;-1;-1;-1;14;5355
5793266;5810407;-1;-1;-1;-1;-1;17;5552
5793267;5810407;-1;-1;-1;-1;-1;20;6347
5793268;5810407;-1;-1;-1;-1;-1;20;6573
5793269;5810407;-1;-1;-1;-1;-1;17;5386
5793270;5810407;-1;-1;-1;-1;-1;28;12383
5795164;5810407;-1;-1;-1;-1;-1;16;5320
5795165;5810407;-1;-1;-1;-1;-1;15;3987
5795166;5810407;-1;-1;-1;-1;-1;15;3836
5795167;5810407;-1;-1;-1;-1;-1;12;3457
5795168;5810407;-1;-1;-1;-1;-1;13;3545
5795169;5810407;-1;-1;-1;-1;-1;16;3767
5795170;5810407;-1;-1;-1;-1;-1;13;4761
5795171;5810407;-1;-1;-1;-1;-1;14;5062
5795172;5810407;-1;-1;-1;-1;-1;16;5505
5795173;5810407;-1;-1;-1;-1;-1;18;5595
5795174;5810407;-1;-1;-1;-1;-1;16;5229
5795175;5810407;-1;-1;-1;-1;-1;17;5366
5795176;5810407;-1;-1;-1;-1;-1;21;8999
5797069;5810407;-1;-1;-1;-1;-1;27;14764
5797070;5810407;-1;-1;-1;-1;-1;17;5598
5797071;5810407;-1;-1;-1;-1;-1;13;3889
5797072;5810407;-1;-1;-1;-1;-1;13;3605
5797073;5810407;-1;-1;-1;-1;-1;12;3690
5797074;5810407;-1;-1;-1;-1;-1;12;3316
5797075;5810407;-1;-1;-1;-1;-1;14;3649
5797076;5810407;-1;-1;-1;-1;-1;14;4708
5797077;5810407;-1;-1;-1;-1;-1;17;5140
5797078;5810407;-1;-1;-1;-1;-1;19;5678
5797079;5810407;-1;-1;-1;-1;-1;17;5514
5797080;5810407;-1;-1;-1;-1;-1;13;4725
5797081;5810407;-1;-1;-1;-1;-1;17;5345
5797082;5810407;-1;-1;-1;-1;-1;21;8985
5798974;5810407;-1;-1;-1;-1;-1;-1;-1
5798975;5810407;-1;-1;-1;-1;-1;18;5945
5798976;5810407;-1;-1;-1;-1;-1;20;5833
5798977;5810407;-1;-1;-1;-1;-1;14;3929
5798978;5810407;-1;-1;-1;-1;-1;12;3400
5798979;5810407;-1;-1;-1;-1;-1;13;3758
5798980;5810407;-1;-1;-1;-1;-1;12;3134
5798981;5810407;-1;-1;-1;-1;-1;14;3522
5798982;5810407;-1;-1;-1;-1;-1;13;4569
5798983;5810407;-1;-1;-1;-1;-1;15;4509
5798984;5810407;-1;-1;-1;-1;-1;17;4500
5798985;5810407;-1;-1;-1;-1;-1;14;4392
5798986;5810407;-1;-1;-1;-1;-1;14;4658
5798987;5810407;-1;-1;-1;-1;-1;16;5118
5798988;5810407;-1;-1;-1;-1;-1;20;8461
5800879;5810407;-1;-1;-1;-1;-1;24;10906
5800880;5810407;-1;-1;-1;-1;-1;-1;-1
5800881;5810407;-1;-1;-1;-1;-1;29;14533
5800882;5810407;-1;-1;-1;-1;-1;13;3151
5800883;5810407;-1;-1;-1;-1;-1;12;2928
5800884;5810407;-1;-1;-1;-1;-1;12;3217
5800885;5810407;-1;-1;-1;-1;-1;11;2919
5800886;5810407;-1;-1;-1;-1;-1;13;2877
5800887;5810407;-1;-1;-1;-1;-1;15;3511
5800888;5810407;-1;-1;-1;-1;-1;13;3685
5800889;5810407;-1;-1;-1;-1;-1;13;4274
5800890;5810407;-1;-1;-1;-1;-1;15;4186
5800891;5810407;-1;-1;-1;-1;-1;12;4063
5800892;5810407;-1;-1;-1;-1;-1;14;4500
5800893;5810407;-1;-1;-1;-1;-1;15;4667
5800894;5810407;-1;-1;-1;-1;-1;20;8467
5800895;5810407;-1;-1;-1;-1;-1;21;8367
5802783;5810407;-1;-1;-1;-1;-1;25;10839
5802784;5810407;-1;-1;-1;-1;-1;27;11070
5802785;5810407;-1;-1;-1;-1;-1;-1;-1
5802786;5810407;-1;-1;-1;-1;-1;28;14285
5802787;5810407;-1;-1;-1;-1;-1;11;2962
5802788;5810407;-1;-1;-1;-1;-1;11;2715
5802789;5810407;-1;-1;-1;-1;-1;13;3458
5802790;5810407;-1;-1;-1;-1;-1;12;2980
5802791;5810407;-1;-1;-1;-1;-1;11;2521
5802792;5810407;-1;-1;-1;-1;-1;11;2707
5802793;5810407;-1;-1;-1;-1;-1;13;3626
5802794;5810407;-1;-1;-1;-1;-1;12;3911
5802795;5810407;-1;-1;-1;-1;-1;12;3912
5802796;5810407;-1;-1;-1;-1;-1;13;4108
5802797;5810407;-1;-1;-1;-1;-1;14;4427
5802798;5810407;-1;-1;-1;-1;-1;16;4160
5802799;5810407;-1;-1;-1;-1;-1;19;7781
5802800;5810407;-1;-1;-1;-1;-1;19;7949
5802801;5810407;-1;-1;-1;-1;-1;21;8308
5804689;5810407;-1;-1;-1;-1;-1;25;10826
5804690;5810407;-1;-1;-1;-1;-1;26;10818
5804691;5810407;-1;-1;-1;-1;-1;22;9607
5804692;5810407;-1;-1;-1;-1;-1;25;9574
5804693;5810407;-1;-1;-1;-1;-1;12;3026
5804694;5810407;-1;-1;-1;-1;-1;11;2632
5804695;5810407;-1;-1;-1;-1;-1;13;3544
5804696;5810407;-1;-1;-1;-1;-1;9;2172
5804697;5810407;-1;-1;-1;-1;-1;10;2262
5804698;5810407;-1;-1;-1;-1;-1;11;2807
5804699;5810407;-1;-1;-1;-1;-1;12;3342
5804700;5810407;-1;-1;-1;-1;-1;12;3282
5804701;5810407;-1;-1;-1;-1;-1;14;3671
5804702;5810407;-1;-1;-1;-1;-1;13;3490
5804703;5810407;-1;-1;-1;-1;-1;12;3665
5804704;5810407;-1;-1;-1;-1;-1;15;4085
5804705;5810407;-1;-1;-1;-1;-1;19;7595
5804706;5810407;-1;-1;-1;-1;-1;22;7884
5804707;5810407;-1;-1;-1;-1;-1;23;8397
5806593;5810407;-1;-1;-1;-1;-1;26;11341
5806594;5810407;-1;-1;-1;-1;-1;24;10576
5806595;5810407;-1;-1;-1;-1;-1;24;10458
5806596;5810407;-1;-1;-1;-1;-1;26;13130
5806597;5810407;-1;-1;-1;-1;-1;22;9325
5806598;5810407;-1;-1;-1;-1;-1;21;9088
5806599;5810407;-1;-1;-1;-1;-1;10;2383
5806600;5810407;-1;-1;-1;-1;-1;11;2240
5806601;5810407;-1;-1;-1;-1;-1;10;2094
5806602;5810407;-1;-1;-1;-1;-1;10;2291
5806603;5810407;-1;-1;-1;-1;-1;13;3084
5806604;5810407;-1;-1;-1;-1;-1;12;3225
5806605;5810407;-1;-1;-1;-1;-1;13;3088
5806606;5810407;-1;-1;-1;-1;-1;12;3148
5806607;5810407;-1;-1;-1;-1;-1;13;3511
5806608;5810407;-1;-1;-1;-1;-1;15;3856
5806609;5810407;-1;-1;-1;-1;-1;14;4037
5806610;5810407;-1;-1;-1;-1;-1;19;7331
5806611;5810407;-1;-1;-1;-1;-1;22;7737
5806612;5810407;-1;-1;-1;-1;-1;24;7887
5806613;5810407;-1;-1;-1;-1;-1;23;9186
5808496;5810407;-1;-1;-1;-1;-1;27;11398
5808497;5810407;-1;-1;-1;-1;-1;27;11361
5808498;5810407;-1;-1;-1;-1;-1;26;11092
5808499;5810407;-1;-1;-1;-1;-1;23;10034
5808500;5810407;-1;-1;-1;-1;-1;26;13381
5808501;5810407;-1;-1;-1;-1;-1;21;9200
