from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5785640;5793263;-1;-1;-1;-1;-1;23;7861
5785641;5793263;-1;-1;-1;-1;-1;23;8178
5785642;5793263;-1;-1;-1;-1;-1;26;8362
5785643;5793263;-1;-1;-1;-1;-1;39;15027
5787544;5793263;-1;-1;-1;-1;-1;19;2782
5787545;5793263;-1;-1;-1;-1;-1;19;2773
5787546;5793263;-1;-1;-1;-1;-1;23;7388
5787547;5793263;-1;-1;-1;-1;-1;22;7779
5787548;5793263;-1;-1;-1;-1;-1;21;7901
5787549;5793263;-1;-1;-1;-1;-1;23;8144
5787550;5793263;-1;-1;-1;-1;-1;36;14826
5789447;5793263;-1;-1;-1;-1;-1;14;2391
5789448;5793263;-1;-1;-1;-1;-1;14;2124
5789449;5793263;-1;-1;-1;-1;-1;14;2367
5789450;5793263;-1;-1;-1;-1;-1;18;2685
5789451;5793263;-1;-1;-1;-1;-1;25;7396
5789452;5793263;-1;-1;-1;-1;-1;22;7287
5789453;5793263;-1;-1;-1;-1;-1;21;7464
5789454;5793263;-1;-1;-1;-1;-1;21;7728
5789455;5793263;-1;-1;-1;-1;-1;22;7949
5789456;5793263;-1;-1;-1;-1;-1;34;14736
5791353;5793263;-1;-1;-1;-1;-1;14;2681
5791354;5793263;-1;-1;-1;-1;-1;13;2378
5791355;5793263;-1;-1;-1;-1;-1;12;1938
5791356;5793263;-1;-1;-1;-1;-1;14;2091
5791357;5793263;-1;-1;-1;-1;-1;18;2677
5791358;5793263;-1;-1;-1;-1;-1;22;6782
5791359;5793263;-1;-1;-1;-1;-1;20;7105
5791360;5793263;-1;-1;-1;-1;-1;22;7473
5791361;5793263;-1;-1;-1;-1;-1;24;7827
5791362;5793263;-1;-1;-1;-1;-1;25;8136
5791363;5793263;-1;-1;-1;-1;-1;36;14632
5793258;5793263;-1;-1;-1;-1;-1;14;3027
5793259;5793263;-1;-1;-1;-1;-1;16;2891
5793260;5793263;-1;-1;-1;-1;-1;15;2304
5793261;5793263;-1;-1;-1;-1;-1;12;1814
5793262;5793263;-1;-1;-1;-1;-1;14;1913
5793263;5793263;0;0;0;0;0;0;0
5793264;5793263;-1;-1;-1;-1;-1;22;6726
5793265;5793263;-1;-1;-1;-1;-1;21;7059
5793266;5793263;-1;-1;-1;-1;-1;24;7256
5793267;5793263;-1;-1;-1;-1;-1;27;8051
5793268;5793263;-1;-1;-1;-1;-1;27;8277
5793269;5793263;-1;-1;-1;-1;-1;24;7089
5793270;5793263;-1;-1;-1;-1;-1;35;14087
5795164;5793263;-1;-1;-1;-1;-1;16;3175
5795165;5793263;-1;-1;-1;-1;-1;16;2604
5795166;5793263;-1;-1;-1;-1;-1;16;2454
5795167;5793263;-1;-1;-1;-1;-1;11;1312
5795168;5793263;-1;-1;-1;-1;-1;11;859
5795169;5793263;-1;-1;-1;-1;-1;15;1508
5795170;5793263;-1;-1;-1;-1;-1;20;6465
5795171;5793263;-1;-1;-1;-1;-1;21;6766
5795172;5793263;-1;-1;-1;-1;-1;23;7208
