from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5800884;5793258;-1;-1;-1;-1;-1;10;3043
5800885;5793258;36;2508;35;30;3171;10;2745
5800886;5793258;38;2652;38;38;2652;12;3036
5800887;5793258;42;2924;42;36;3588;13;3120
5800888;5793258;93;6489;77;61;7145;18;6596
5800889;5793258;97;6760;82;66;7549;18;7185
5800890;5793258;99;6950;85;68;7625;20;7098
5800891;5793258;103;7179;89;71;7836;16;6975
5800892;5793258;102;7116;87;70;7772;18;7412
5800893;5793258;104;7278;90;72;7934;20;7578
5800894;5793258;154;10780;114;96;11307;25;11379
5800895;5793258;151;10540;114;92;11067;25;11279
5802783;5793258;61;4260;61;61;4260;29;13751
5802784;5793258;58;4080;58;58;4080;31;13982
5802785;5793258;61;4298;61;61;4298;-1;-1
5802786;5793258;-1;-1;-1;-1;-1;33;17197
5802787;5793258;69;4852;68;55;6242;13;5062
5802788;5793258;66;4654;66;52;6044;13;4815
5802789;5793258;67;4655;66;52;6045;12;3284
5802790;5793258;39;2757;39;39;2757;10;2806
5802791;5793258;40;2775;40;40;2775;11;3079
5802792;5793258;45;3152;44;36;4144;11;3382
5802793;5793258;89;6260;77;57;6917;17;6538
5802794;5793258;94;6596;78;62;7253;17;6823
5802795;5793258;94;6597;78;62;7253;16;6824
5802796;5793258;96;6710;82;64;7367;17;7020
5802797;5793258;101;7071;87;69;7728;19;7338
5802798;5793258;104;7246;90;71;7903;20;7071
5802799;5793258;146;10224;113;88;10750;23;10693
5802800;5793258;145;10144;108;87;10671;24;10860
5802801;5793258;150;10513;114;92;11039;25;11220
5804689;5793258;72;5072;72;72;5072;29;13738
5804690;5793258;62;4359;62;62;4359;30;13730
5804691;5793258;79;5555;79;79;5555;27;12519
5804692;5793258;82;5747;82;82;5747;29;12485
5804693;5793258;69;4853;68;55;6243;15;5126
5804694;5793258;63;4414;62;49;5804;13;4731
5804695;5793258;62;4340;59;47;4934;11;3370
5804696;5793258;47;3282;45;32;3876;11;3819
5804697;5793258;43;3043;39;29;3678;11;3419
5804698;5793258;46;3213;45;37;4206;11;3483
5804699;5793258;86;6038;76;54;6695;16;6254
5804700;5793258;86;5998;76;54;6654;16;6194
5804701;5793258;89;6247;77;57;6904;18;6583
5804702;5793258;90;6310;77;58;6967;17;6402
5804703;5793258;92;6460;77;60;7117;16;6577
5804704;5793258;94;6608;78;62;7265;19;6997
5804705;5793258;143;9980;104;84;10506;23;10507
5804706;5793258;142;9941;104;84;10467;26;10796
5804707;5793258;-1;-1;-1;-1;-1;28;11309
5806593;5793258;73;5080;73;73;5080;30;14253
5806594;5793258;67;4718;67;67;4718;29;13488
5806595;5793258;66;4638;66;66;4638;28;13370
5806596;5793258;76;5321;76;76;5321;31;16042
5806597;5793258;81;5696;81;81;5696;26;12237
5806598;5793258;86;6006;86;86;6006;26;12000
5806599;5793258;61;4251;58;46;5641;13;4482
5806600;5793258;57;4023;56;43;5413;13;4339
5806601;5793258;49;3433;48;34;4027;12;3741
5806602;5793258;48;3362;47;33;3956;12;3548
5806603;5793258;50;3511;49;35;4104;17;5996
5806604;5793258;86;6035;76;54;6691;16;6137
5806605;5793258;82;5721;71;50;6378;17;5999
5806606;5793258;84;5908;75;52;6565;16;6060
5806607;5793258;87;6091;76;55;6748;18;6423
5806608;5793258;92;6412;77;60;7069;19;6767
5806609;5793258;96;6732;82;64;7388;19;6949
5806610;5793258;137;9625;102;79;10151;23;10243
5806611;5793258;140;9784;102;82;10311;26;10648
5806612;5793258;143;10030;104;85;10557;28;10799
5806613;5793258;166;11646;127;108;12173;28;12098
5808496;5793258;78;5426;78;78;5426;31;14310
5808497;5793258;77;5406;77;77;5406;31;14273
5808498;5793258;76;5310;76;76;5310;30;14003
5808499;5793258;70;4922;70;70;4922;27;12946
5808500;5793258;74;5213;74;74;5213;30;16293
5808501;5793258;86;6048;86;86;6048;25;12111
5808502;5793258;87;6060;87;87;6060;27;11986
5808503;5793258;62;4348;59;47;4942;15;4611
5808504;5793258;58;4037;56;43;5427;13;4251
5808505;5793258;52;3657;50;38;5047;12;3910
5808506;5793258;52;3645;50;37;4961;12;4056
5808507;5793258;80;5574;71;48;6230;15;5770
5808508;5793258;77;5389;67;45;6046;15;5533
5808509;5793258;79;5524;67;47;6181;15;5750
5808510;5793258;83;5826;75;51;6483;18;6239
5808511;5793258;82;5705;71;49;6362;21;6640
5808512;5793258;-1;-1;-1;-1;-1;20;6826
5808513;5793258;134;9397;102;76;9924;22;9733
5808514;5793258;133;9312;102;75;9839;22;9993
5808515;5793258;137;9603;102;79;10129;23;10257
5808516;5793258;141;9840;102;82;10367;26;10716
5808517;5793258;146;10251;113;88;10778;29;10902
5808518;5793258;152;10636;114;94;11163;30;12377
5810399;5793258;83;5777;83;83;5777;-1;-1
5810400;5793258;81;5701;81;81;5701;33;14451
5810401;5793258;80;5595;80;80;5595;33;14409
5810402;5793258;72;5064;72;72;5064;28;13456
5810403;5793258;73;5079;73;73;5079;27;12916
5810404;5793258;76;5319;76;76;5319;33;16300
5810405;5793258;-1;-1;-1;-1;-1;27;12154
5810406;5793258;89;6209;89;89;6209;26;11723
5810407;5793258;-1;-1;-1;-1;-1;15;5171
5810408;5793258;-1;-1;-1;-1;-1;13;4837
5810409;5793258;54;3810;52;34;4750;12;4302
5810410;5793258;56;3899;50;31;4583;12;4182
5810411;5793258;81;5646;71;49;6302;16;5718
5810412;5793258;73;5096;66;41;5753;14;5414
5810413;5793258;73;5131;66;41;5787;15;5404
5810414;5793258;76;5303;66;44;5960;17;5667
5810415;5793258;82;5710;71;50;6366;20;5983
5810416;5793258;129;9042;92;71;9568;23;9521
5810417;5793258;129;9010;92;70;9536;22;9600
5810418;5793258;132;9268;102;74;9794;23;10039
5810419;5793258;140;9802;102;82;10329;26;10721
5810420;5793258;143;10023;104;85;10550;27;10784
5810421;5793258;146;10239;113;88;10766;29;10891
5810422;5793258;150;10481;114;91;11007;28;12212
5810423;5793258;204;14270;141;117;14819;32;14266
5810457;5793258;267;18681;156;136;39448;44;20883
5810458;5793258;265;18544;151;133;39193;46;23948
5810462;5793258;286;20033;144;119;29409;48;25374
5810463;5793258;286;20016;138;117;28906;49;25446
5810464;5793258;289;20246;143;121;38916;50;25703
5812300;5793258;89;6230;89;85;32268;-1;-1
5812301;5793258;87;6066;87;88;32499;-1;-1
5812302;5793258;87;6100;87;87;6100;36;14671
5812303;5793258;-1;-1;-1;-1;-1;33;14474
5812304;5793258;77;5391;77;77;5391;28;13226
5812305;5793258;78;5447;78;78;5447;29;15160
5812306;5793258;-1;-1;-1;-1;-1;28;12204
5812307;5793258;-1;-1;-1;-1;-1;27;11892
5812308;5793258;121;8477;107;94;12563;25;11326
5812309;5793258;121;8489;107;94;12575;14;5105
5812310;5793258;-1;-1;-1;-1;-1;14;4912
5812311;5793258;60;4177;55;33;4738;13;4465
5812312;5793258;59;4097;52;32;4658;12;4274
5812313;5793258;62;4312;57;35;5382;13;4594
5812314;5793258;67;4721;61;35;5377;14;4939
5812315;5793258;71;4986;62;39;5643;14;5248
5812316;5793258;75;5278;66;44;6457;17;5686
5812317;5793258;79;5524;67;47;6703;19;5888
5812318;5793258;127;8905;90;69;9432;22;9379
5812319;5793258;125;8758;84;67;9285;24;9609
5812320;5793258;137;9602;102;79;10128;22;10102
5812321;5793258;137;9623;102;79;10150;25;10577
5812322;5793258;150;10508;104;83;11176;29;10894
5812323;5793258;149;10444;108;87;11434;32;11147
5812324;5793258;151;10558;114;93;11084;34;14413
5812325;5793258;203;14231;141;116;14781;31;14229
5812353;5793258;240;16808;173;138;31106;42;19406
5812354;5793258;243;17014;173;141;31312;42;19625
5812355;5793258;251;17565;169;144;40689;41;19766
5812356;5793258;249;17447;169;142;40548;43;20185
5812358;5793258;280;19618;166;142;42348;47;20865
5812359;5793258;277;19416;157;138;39537;44;20894
5812360;5793258;273;19080;151;133;39201;46;24354
5812361;5793258;271;18943;145;128;38893;46;24326
5812362;5793258;272;19053;145;129;39246;50;24931
5812363;5793258;277;19424;145;128;39134;47;24861
5812364;5793258;280;19623;139;117;29291;49;25104
5812365;5793258;285;19939;141;117;29285;49;25541
5812366;5793258;293;20505;143;123;39011;51;25962
5814173;5793258;251;17573;173;142;38088;66;33242
5814174;5793258;261;18251;185;152;38767;67;33223
5814175;5793258;262;18343;185;153;38859;66;32760
5814176;5793258;219;15320;201;183;40927;67;32858
5814201;5793258;91;6393;91;82;32082;-1;-1
5814202;5793258;92;6435;92;86;32331;34;15076
5814203;5793258;-1;-1;-1;-1;-1;32;14599
5814204;5793258;-1;-1;-1;-1;-1;29;13259
5814205;5793258;81;5651;81;81;5651;27;12893
5814206;5793258;81;5689;81;81;5689;30;15013
5814207;5793258;98;6882;95;78;6884;25;11837
5814208;5793258;101;7045;95;81;7046;26;11783
5814209;5793258;119;8329;107;92;12415;24;11153
5814210;5793258;118;8265;107;91;12352;26;11146
5814211;5793258;-1;-1;-1;-1;-1;16;5154
5814212;5793258;-1;-1;-1;-1;-1;14;4626
5814213;5793258;64;4450;58;37;5011;15;4607
5814214;5793258;64;4483;59;33;5236;13;4564
5814215;5793258;66;4625;61;33;5184;15;4983
5814216;5793258;76;5297;63;38;6086;16;5493
5814217;5793258;78;5461;64;39;6108;20;6169
5814218;5793258;-1;-1;-1;-1;-1;19;5781
5814219;5793258;124;8701;84;66;9228;22;9289
5814220;5793258;122;8517;84;63;9044;24;9369
5814221;5793258;141;9867;104;83;10394;26;10452
5814222;5793258;141;9887;104;83;10413;27;10710
5814223;5793258;150;10477;102;80;10958;31;11067
5814224;5793258;149;10431;102;80;10912;32;11156
5814225;5793258;-1;-1;-1;-1;-1;34;14198
5814226;5793258;200;13991;135;113;14541;31;14018
5814227;5793258;195;13677;134;108;14227;31;13790
5814253;5793258;242;16971;169;141;39523;46;19454
5814254;5793258;264;18508;150;124;38219;46;19668
5814255;5793258;264;18454;150;123;38166;45;19843
5814256;5793258;253;17726;171;146;40850;44;20246
5814257;5793258;260;18173;175;152;41274;43;20729
5814258;5793258;255;17874;173;153;32172;44;20571
5814259;5793258;258;18095;173;151;41196;47;20840
5814260;5793258;277;19393;157;137;39514;50;25777
5814261;5793258;273;19137;151;134;39258;47;24548
5814262;5793258;275;19235;145;129;30507;46;24422
5814263;5793258;276;19287;145;128;30395;47;24681
5814264;5793258;281;19646;145;129;39239;47;24738
5814265;5793258;280;19585;138;117;29636;47;24975
5814266;5793258;288;20166;145;120;40753;49;25440
5814267;5793258;302;21127;145;120;39398;52;26868
5814268;5793258;302;21130;138;115;29737;52;26733
5816065;5793258;258;18051;179;149;38543;68;35186
5816068;5793258;248;17343;173;138;37792;62;34272
5816069;5793258;251;17595;173;141;38044;62;34470
5816070;5793258;236;16550;161;127;37022;63;34618
5816071;5793258;236;16545;161;128;37077;64;34461
5816072;5793258;238;16638;161;129;37170;62;32999
5816073;5793258;223;15607;173;133;37462;63;32862
5816074;5793258;218;15249;179;147;38434;63;32532
5816075;5793258;220;15382;201;184;40990;63;32382
5816099;5793258;105;7367;104;92;32759;29;14975
5816100;5793258;97;6784;96;84;32198;30;14906
5816101;5793258;102;7175;100;90;32589;32;14934
5816102;5793258;-1;-1;-1;-1;-1;30;14444
5816103;5793258;-1;-1;-1;-1;-1;28;13168
5816104;5793258;85;5920;83;73;6510;27;12917
5816105;5793258;93;6519;90;73;6521;29;14762
5816106;5793258;96;6722;94;76;6724;25;11805
5816107;5793258;101;7065;96;81;7067;25;11459
5816108;5793258;117;8155;107;90;12272;24;11567
5816109;5793258;114;7960;103;87;12047;25;10872
5816110;5793258;117;8189;106;86;12005;26;10586
5816111;5793258;-1;-1;-1;-1;-1;27;10540
5816112;5793258;-1;-1;-1;-1;-1;26;10293
5816113;5793258;70;4903;62;36;5703;15;4759
5816114;5793258;69;4806;59;32;5418;14;4957
5816115;5793258;72;5018;62;33;5726;14;5225
5816116;5793258;75;5273;63;35;5822;18;6068
5816117;5793258;79;5520;64;38;6068;18;6058
5816118;5793258;119;8310;79;60;8837;21;8721
5816119;5793258;119;8336;79;61;8863;24;9266
5816120;5793258;153;10717;104;84;11198;29;10707
5816121;5793258;151;10583;102;82;11064;26;10611
5816122;5793258;145;10183;102;76;10664;27;10776
5816123;5793258;145;10168;102;76;10649;30;11010
5816124;5793258;146;10240;102;77;10721;31;11098
5816125;5793258;-1;-1;-1;-1;-1;35;14260
5816126;5793258;199;13897;134;111;14447;33;13955
5816127;5793258;192;13462;127;105;14011;32;13575
5816152;5793258;248;17361;151;128;38480;46;19309
5816153;5793258;263;18410;148;122;38122;46;20111
5816154;5793258;260;18194;148;119;37906;49;22293
5816155;5793258;261;18275;148;121;37986;49;22390
5816156;5793258;259;18152;175;152;41253;44;20780
5816157;5793258;258;18075;173;151;41177;46;20741
5816158;5793258;304;21255;145;129;38134;50;25808
5816159;5793258;303;21216;145;128;38095;50;25758
5816160;5793258;280;19601;145;128;38095;48;25005
5816161;5793258;278;19482;151;133;38439;50;25919
5816162;5793258;293;20521;139;116;37579;50;25922
5816163;5793258;284;19871;138;115;37920;50;25547
5816164;5793258;283;19815;134;114;37902;48;25209
5816165;5793258;286;20037;138;116;30597;49;25505
5816166;5793258;291;20374;139;117;40211;49;25822
5816167;5793258;297;20815;138;115;29753;53;26604
5817963;5793258;262;18371;185;153;38863;63;34976
5817964;5793258;259;18104;179;149;38597;64;34917
5817965;5793258;256;17940;179;147;38433;63;34469
5817966;5793258;253;17678;173;143;38171;62;34193
5817967;5793258;242;16967;173;132;37416;62;34141
5817968;5793258;238;16638;161;128;37086;61;34457
5817969;5793258;234;16362;148;122;36810;62;34347
5817970;5793258;233;16292;148;122;36824;63;34580
5817971;5793258;225;15777;161;128;37092;62;33048
5817972;5793258;220;15433;167;132;37391;62;32717
5817973;5793258;216;15094;179;145;38279;61;32365
5817974;5793258;214;14955;173;143;38140;60;32158
5817975;5793258;207;14470;176;145;38279;61;31832
5817976;5793258;205;14333;176;150;38665;60;31517
5817977;5793258;197;13817;180;154;38920;63;31626
5817997;5793258;106;7423;105;93;32814;35;15774
5817998;5793258;107;7479;106;94;32871;32;15111
5817999;5793258;100;7029;97;85;32266;30;14765
5818000;5793258;102;7122;98;86;32359;29;14494
5818001;5793258;109;7649;99;85;31290;32;14483
5818002;5793258;93;6520;90;73;6513;28;13195
5818003;5793258;90;6292;88;70;6285;26;12515
5818004;5793258;89;6259;87;69;6260;31;15118
5818005;5793258;93;6478;90;72;6480;25;11720
5818006;5793258;105;7376;100;85;7378;24;11284
5818007;5793258;107;7499;100;87;7501;24;11045
5818008;5793258;114;7995;103;85;11913;23;10603
5818009;5793258;116;8147;99;81;11642;23;10341
5818010;5793258;121;8478;102;79;11471;23;10305
5818011;5793258;134;9381;102;77;11380;23;10093
5818012;5793258;134;9367;102;77;11367;24;10085
5818013;5793258;84;5852;69;43;6401;18;6666
5818014;5793258;80;5598;64;39;6147;16;6233
5818015;5793258;77;5391;64;36;5939;19;6319
5818016;5793258;80;5587;64;39;6136;22;8764
5818017;5793258;114;8008;79;56;8535;21;8721
5818018;5793258;114;7983;79;56;8510;23;8662
5818019;5793258;153;10686;104;83;11168;26;8897
5818020;5793258;150;10503;102;81;10985;27;10252
5818021;5793258;146;10236;102;77;10717;26;10662
5818022;5793258;141;9900;92;72;10381;29;10726
5818023;5793258;144;10096;102;75;10577;25;10449
5818024;5793258;148;10327;102;78;10809;35;14200
5818025;5793258;156;10928;104;81;11475;30;11519
5818026;5793258;155;10832;104;80;11379;29;11510
5818027;5793258;194;13601;134;107;14151;30;11618
5818052;5793258;252;17669;148;118;37776;44;19926
5818053;5793258;255;17872;142;115;37584;47;22135
5818054;5793258;258;18087;148;118;37798;50;22337
5818055;5793258;263;18401;175;155;41502;45;20977
5818056;5793258;263;18416;176;156;41517;47;21128
5818057;5793258;302;21123;145;127;38002;50;25785
5818058;5793258;299;20914;145;130;31562;49;25628
5818059;5793258;283;19832;145;129;31536;48;25202
5818060;5793258;299;20946;145;130;31594;50;25924
5818061;5793258;289;20245;134;112;37303;49;25786
5818062;5793258;287;20071;139;116;37551;49;25554
5818063;5793258;288;20188;145;120;40766;52;25752
5818064;5793258;290;20321;139;116;40132;49;25527
5818065;5793258;291;20361;138;114;39752;49;25813
5818066;5793258;297;20774;143;118;40016;52;26262
5818067;5793258;301;21046;143;122;40287;54;26584
5818068;5793258;303;21212;143;119;36616;56;26969
5818069;5793258;306;21442;143;123;36845;58;27339
5818070;5793258;-1;-1;-1;-1;-1;58;28076
5818071;5793258;324;22708;154;135;39988;56;27962
5818072;5793258;344;24051;163;125;40645;54;25936
5819860;5793258;263;18423;185;154;38915;63;35015
5819861;5793258;254;17797;179;145;38295;62;34671
5819862;5793258;251;17570;173;142;38068;62;34458
5819863;5793258;247;17268;173;137;37767;61;34087
5819864;5793258;243;17043;173;134;37541;61;33894
5819865;5793258;237;16576;161;127;37025;61;33751
5819866;5793258;235;16420;154;123;36869;62;34415
5819867;5793258;231;16178;148;122;36801;61;34280
5819868;5793258;238;16660;161;126;36651;64;33195
5819869;5793258;221;15436;173;139;37870;62;32668
5819870;5793258;215;15072;173;138;37781;62;32391
5819871;5793258;213;14908;173;141;38023;63;32233
5819872;5793258;213;14880;173;144;38244;60;31717
5819873;5793258;205;14342;176;150;38662;59;31435
5819874;5793258;202;14153;180;153;38848;60;31248
5819875;5793258;195;13673;187;166;39764;62;31099
5819876;5793258;189;13225;182;167;39835;64;31310
5819893;5793258;111;7779;111;98;33170;36;15813
5819894;5793258;-1;-1;-1;-1;-1;34;15633
5819895;5793258;119;8340;106;92;31762;31;15461
5819896;5793258;116;8126;101;89;31548;30;14622
5819897;5793258;113;7920;100;86;31342;29;14325
5819898;5793258;107;7504;99;83;31145;29;14334
5819899;5793258;108;7571;97;81;31019;30;14192
5819900;5793258;92;6416;89;71;6409;26;12548
5819901;5793258;91;6379;89;71;6381;32;14921
5819902;5793258;-1;-1;-1;-1;-1;26;11748
5819903;5793258;114;7975;107;95;12621;24;11437
5819904;5793258;110;7729;101;90;7731;26;11273
5819905;5793258;112;7872;104;94;12518;23;10531
5819906;5793258;120;8379;99;82;11673;25;10531
5819907;5793258;122;8566;102;76;11288;22;10002
5819908;5793258;125;8775;102;74;11115;23;9957
5819909;5793258;131;9187;102;75;11187;22;10003
5819910;5793258;83;5839;69;43;6388;18;6656
5819911;5793258;81;5696;68;41;6244;16;6240
5819912;5793258;80;5605;64;35;6420;19;6507
5819913;5793258;84;5914;64;38;6597;20;6825
5819914;5793258;114;7991;79;56;8517;20;8136
5819915;5793258;109;7657;79;51;8184;22;8517
5819916;5793258;112;7843;79;54;8369;24;8665
5819917;5793258;138;9667;90;69;10149;25;9928
5819918;5793258;136;9542;84;67;10023;25;10223
5819919;5793258;139;9763;90;70;10244;29;10710
5819920;5793258;145;10156;102;76;10637;30;10559
5819921;5793258;-1;-1;-1;-1;-1;28;10786
5819922;5793258;154;10746;104;78;11293;28;11360
5819923;5793258;151;10557;102;76;11104;27;11276
5819924;5793258;152;10614;102;76;11161;30;11436
5819949;5793258;254;17813;148;128;38502;43;19894
5819950;5793258;256;17926;142;116;37638;47;22030
5819951;5793258;259;18115;142;115;37402;47;22044
5819952;5793258;264;18477;147;118;37301;49;21932
5819953;5793258;273;19141;145;124;37718;47;21153
5819954;5793258;276;19324;145;129;33398;51;22519
5819955;5793258;281;19669;145;129;31986;48;25488
5819956;5793258;294;20560;145;125;31207;49;25549
5819957;5793258;293;20496;145;130;38274;49;22842
5819958;5793258;291;20378;134;113;37023;50;25980
5819959;5793258;293;20540;145;128;30877;51;23087
5819960;5793258;294;20587;143;124;35853;52;26909
5819961;5793258;300;21017;143;121;30718;51;26531
5819962;5793258;296;20713;138;117;30415;51;26333
5819963;5793258;300;20997;135;114;36086;54;26648
5819964;5793258;301;21083;130;112;36136;53;26676
5819965;5793258;305;21362;135;115;36311;55;27032
5819966;5793258;309;21638;141;119;36588;58;27353
5819967;5793258;321;22461;139;120;37771;56;25517
5819968;5793258;-1;-1;-1;-1;-1;54;25598
5819969;5793258;334;23397;147;126;38715;54;26420
5821755;5793258;325;22762;233;159;39979;65;35529
5821756;5793258;263;18399;185;154;38897;63;35402
5821757;5793258;257;18016;179;148;38514;63;34848
5821758;5793258;259;18160;179;150;38658;66;34688
5821759;5793258;247;17320;173;138;37818;63;34217
5821760;5793258;243;17016;173;134;37514;61;33851
5821761;5793258;240;16819;161;130;37268;60;33528
5821762;5793258;236;16550;161;127;37049;62;34470
5821763;5793258;235;16434;148;118;36202;61;33418
5821764;5793258;240;16825;154;123;36545;63;33791
5821765;5793258;223;15593;173;141;38027;62;32835
5821766;5793258;219;15342;173;142;38051;61;32439
5821767;5793258;220;15423;173;143;38132;64;32889
5821768;5793258;225;15746;179;147;38455;66;33270
5821769;5793258;205;14370;180;156;39065;63;31637
5821770;5793258;207;14490;180;158;39184;60;31144
5821771;5793258;207;14496;175;158;39191;59;30899
5821772;5793258;211;14750;183;161;39445;61;30802
5821773;5793258;187;13121;181;163;32697;60;30498
5821788;5793258;-1;-1;-1;-1;-1;31;15817
5821789;5793258;-1;-1;-1;-1;-1;35;15636
5821790;5793258;136;9542;116;109;32964;32;15486
5821791;5793258;134;9377;114;100;23413;32;15522
5821792;5793258;118;8264;104;91;31686;30;14650
5821793;5793258;112;7861;100;85;31283;28;14196
5821794;5793258;106;7410;96;78;30833;28;13918
5821795;5793258;103;7195;95;76;7199;29;14044
5821796;5793258;98;6851;91;71;6856;27;13057
5821797;5793258;103;7187;96;76;7192;31;14658
5821798;5793258;105;7340;97;78;7345;31;14193
5821799;5793258;117;8198;109;97;8200;24;11450
5821800;5793258;115;8029;107;96;12675;27;11632
5821801;5793258;-1;-1;-1;-1;-1;26;10775
5821802;5793258;-1;-1;-1;-1;-1;27;10723
5821803;5793258;127;8858;102;77;11352;24;10029
5821804;5793258;126;8850;90;69;10817;23;9560
5821805;5793258;99;6963;79;51;7498;20;7611
5821806;5793258;97;6823;74;49;7357;20;7532
5821807;5793258;87;6115;64;39;6650;17;6791
5821808;5793258;83;5820;64;34;6354;18;6615
5821809;5793258;87;6113;64;38;6647;20;7861
5821810;5793258;106;7444;74;48;7971;20;8160
5821811;5793258;108;7579;74;50;8105;22;8439
5821812;5793258;112;7812;79;53;8339;25;9551
5821813;5793258;132;9206;79;62;9687;24;9824
5821814;5793258;132;9274;79;63;9755;27;10217
5821815;5793258;131;9185;79;62;9666;27;9839
5821816;5793258;131;9200;79;62;9682;29;10450
5821817;5793258;-1;-1;-1;-1;-1;27;10770
5821818;5793258;154;10775;104;79;11321;26;10861
5821819;5793258;146;10243;92;70;10826;27;10931
5821820;5793258;152;10609;102;76;11156;28;11289
5821821;5793258;155;10816;104;79;11365;28;11365
5821846;5793258;259;18147;147;120;37490;46;21949
5821847;5793258;260;18229;136;114;37032;46;21661
5821848;5793258;265;18563;141;115;37140;47;21657
