from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5785640;5810405;-1;-1;-1;-1;-1;24;11192
5785641;5810405;-1;-1;-1;-1;-1;24;11509
5785642;5810405;-1;-1;-1;-1;-1;27;11693
5785643;5810405;-1;-1;-1;-1;-1;34;14745
5787544;5810405;-1;-1;-1;-1;-1;31;11909
5787545;5810405;-1;-1;-1;-1;-1;31;11900
5787546;5810405;-1;-1;-1;-1;-1;24;10719
5787547;5810405;-1;-1;-1;-1;-1;23;11111
5787548;5810405;-1;-1;-1;-1;-1;22;11232
5787549;5810405;-1;-1;-1;-1;-1;24;11475
5787550;5810405;-1;-1;-1;-1;-1;31;14543
5789447;5810405;-1;-1;-1;-1;-1;27;11518
5789448;5810405;-1;-1;-1;-1;-1;27;11251
5789449;5810405;-1;-1;-1;-1;-1;26;11494
5789450;5810405;-1;-1;-1;-1;-1;30;11812
5789451;5810405;-1;-1;-1;-1;-1;25;10727
5789452;5810405;-1;-1;-1;-1;-1;23;10619
5789453;5810405;-1;-1;-1;-1;-1;21;10796
5789454;5810405;-1;-1;-1;-1;-1;22;11059
5789455;5810405;-1;-1;-1;-1;-1;23;11280
5789456;5810405;-1;-1;-1;-1;-1;29;14454
5791353;5810405;-1;-1;-1;-1;-1;26;11808
5791354;5810405;-1;-1;-1;-1;-1;26;11505
5791355;5810405;-1;-1;-1;-1;-1;25;11065
5791356;5810405;-1;-1;-1;-1;-1;27;11218
5791357;5810405;-1;-1;-1;-1;-1;30;11804
5791358;5810405;-1;-1;-1;-1;-1;23;10113
5791359;5810405;-1;-1;-1;-1;-1;21;10436
5791360;5810405;-1;-1;-1;-1;-1;23;10805
5791361;5810405;-1;-1;-1;-1;-1;24;11159
5791362;5810405;-1;-1;-1;-1;-1;26;11467
5791363;5810405;-1;-1;-1;-1;-1;31;14349
5793258;5810405;-1;-1;-1;-1;-1;27;12154
5793259;5810405;-1;-1;-1;-1;-1;28;12018
5793260;5810405;-1;-1;-1;-1;-1;27;11431
5793261;5810405;-1;-1;-1;-1;-1;24;10941
5793262;5810405;-1;-1;-1;-1;-1;26;11040
5793263;5810405;-1;-1;-1;-1;-1;29;10945
5793264;5810405;-1;-1;-1;-1;-1;23;10057
5793265;5810405;-1;-1;-1;-1;-1;22;10390
5793266;5810405;-1;-1;-1;-1;-1;25;10587
5793267;5810405;-1;-1;-1;-1;-1;28;11382
5793268;5810405;-1;-1;-1;-1;-1;28;11608
5793269;5810405;-1;-1;-1;-1;-1;25;10420
5793270;5810405;-1;-1;-1;-1;-1;30;13804
5795164;5810405;-1;-1;-1;-1;-1;28;12302
5795165;5810405;-1;-1;-1;-1;-1;26;10969
5795166;5810405;-1;-1;-1;-1;-1;26;10818
5795167;5810405;-1;-1;-1;-1;-1;24;10439
5795168;5810405;-1;-1;-1;-1;-1;25;10527
5795169;5810405;-1;-1;-1;-1;-1;27;10749
5795170;5810405;-1;-1;-1;-1;-1;21;9796
5795171;5810405;-1;-1;-1;-1;-1;22;10097
5795172;5810405;-1;-1;-1;-1;-1;24;10539
5795173;5810405;-1;-1;-1;-1;-1;25;10630
5795174;5810405;-1;-1;-1;-1;-1;23;10264
5795175;5810405;-1;-1;-1;-1;-1;25;10401
5795176;5810405;-1;-1;-1;-1;-1;22;10420
5797069;5810405;-1;-1;-1;-1;-1;17;7879
5797070;5810405;-1;-1;-1;-1;-1;29;12581
5797071;5810405;-1;-1;-1;-1;-1;25;10871
5797072;5810405;-1;-1;-1;-1;-1;24;10587
5797073;5810405;-1;-1;-1;-1;-1;24;10672
5797074;5810405;-1;-1;-1;-1;-1;24;10298
5797075;5810405;-1;-1;-1;-1;-1;26;10631
5797076;5810405;-1;-1;-1;-1;-1;21;9743
5797077;5810405;-1;-1;-1;-1;-1;25;10175
5797078;5810405;-1;-1;-1;-1;-1;26;10713
5797079;5810405;-1;-1;-1;-1;-1;24;10549
5797080;5810405;-1;-1;-1;-1;-1;21;9760
