from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5814212;5810408;-1;-1;-1;-1;-1;7;868
5814213;5810408;-1;-1;-1;-1;-1;9;1361
5814214;5810408;-1;-1;-1;-1;-1;7;1318
5814215;5810408;-1;-1;-1;-1;-1;9;1737
5814216;5810408;-1;-1;-1;-1;-1;9;2247
5814217;5810408;-1;-1;-1;-1;-1;13;2923
5814218;5810408;-1;-1;-1;-1;-1;12;2535
5814219;5810408;-1;-1;-1;-1;-1;15;6043
5814220;5810408;-1;-1;-1;-1;-1;18;6123
5814221;5810408;-1;-1;-1;-1;-1;20;7206
5814222;5810408;-1;-1;-1;-1;-1;21;7464
5814223;5810408;-1;-1;-1;-1;-1;24;7821
5814224;5810408;-1;-1;-1;-1;-1;26;7910
5814225;5810408;-1;-1;-1;-1;-1;28;10952
5814226;5810408;-1;-1;-1;-1;-1;25;10772
5814227;5810408;-1;-1;-1;-1;-1;24;10544
5814253;5810408;-1;-1;-1;-1;-1;40;16208
5814254;5810408;-1;-1;-1;-1;-1;40;16422
5814255;5810408;-1;-1;-1;-1;-1;39;16597
5814256;5810408;-1;-1;-1;-1;-1;38;17000
5814257;5810408;-1;-1;-1;-1;-1;37;17483
5814258;5810408;-1;-1;-1;-1;-1;38;17324
5814259;5810408;-1;-1;-1;-1;-1;41;17594
5814260;5810408;-1;-1;-1;-1;-1;44;22531
5814261;5810408;-1;-1;-1;-1;-1;41;21302
5814262;5810408;-1;-1;-1;-1;-1;40;21176
5814263;5810408;-1;-1;-1;-1;-1;41;21435
5814264;5810408;-1;-1;-1;-1;-1;41;21492
5814265;5810408;-1;-1;-1;-1;-1;41;21729
5814266;5810408;-1;-1;-1;-1;-1;43;22194
5814267;5810408;-1;-1;-1;-1;-1;46;23622
5814268;5810408;-1;-1;-1;-1;-1;45;23487
5816065;5810408;-1;-1;-1;-1;-1;62;31940
5816068;5810408;-1;-1;-1;-1;-1;56;31025
5816069;5810408;-1;-1;-1;-1;-1;56;31223
5816070;5810408;-1;-1;-1;-1;-1;57;31372
5816071;5810408;-1;-1;-1;-1;-1;57;31215
5816072;5810408;-1;-1;-1;-1;-1;56;29752
5816073;5810408;-1;-1;-1;-1;-1;57;29616
5816074;5810408;-1;-1;-1;-1;-1;57;29286
5816075;5810408;-1;-1;-1;-1;-1;57;29135
5816099;5810408;-1;-1;-1;-1;-1;23;11729
5816100;5810408;-1;-1;-1;-1;-1;24;11660
5816101;5810408;-1;-1;-1;-1;-1;26;11688
5816102;5810408;-1;-1;-1;-1;-1;24;11198
5816103;5810408;-1;-1;-1;-1;-1;22;9921
5816104;5810408;-1;-1;-1;-1;-1;21;9670
5816105;5810408;-1;-1;-1;-1;-1;23;11516
5816106;5810408;-1;-1;-1;-1;-1;19;8559
5816107;5810408;-1;-1;-1;-1;-1;19;8212
5816108;5810408;-1;-1;-1;-1;-1;18;8321
5816109;5810408;-1;-1;-1;-1;-1;19;7626
5816110;5810408;-1;-1;-1;-1;-1;19;7340
5816111;5810408;-1;-1;-1;-1;-1;21;7293
5816112;5810408;-1;-1;-1;-1;-1;20;7047
5816113;5810408;-1;-1;-1;-1;-1;9;1513
5816114;5810408;-1;-1;-1;-1;-1;8;1711
5816115;5810408;-1;-1;-1;-1;-1;8;1979
5816116;5810408;-1;-1;-1;-1;-1;12;2822
5816117;5810408;-1;-1;-1;-1;-1;12;2812
5816118;5810408;-1;-1;-1;-1;-1;14;5475
5816119;5810408;-1;-1;-1;-1;-1;18;6020
5816120;5810408;-1;-1;-1;-1;-1;23;7461
5816121;5810408;-1;-1;-1;-1;-1;20;7365
5816122;5810408;-1;-1;-1;-1;-1;21;7530
5816123;5810408;-1;-1;-1;-1;-1;24;7764
5816124;5810408;-1;-1;-1;-1;-1;25;7852
5816125;5810408;-1;-1;-1;-1;-1;29;11014
5816126;5810408;-1;-1;-1;-1;-1;27;10709
5816127;5810408;-1;-1;-1;-1;-1;26;10329
5816152;5810408;-1;-1;-1;-1;-1;40;16063
5816153;5810408;-1;-1;-1;-1;-1;40;16864
5816154;5810408;-1;-1;-1;-1;-1;43;19047
5816155;5810408;-1;-1;-1;-1;-1;43;19144
5816156;5810408;-1;-1;-1;-1;-1;38;17534
5816157;5810408;-1;-1;-1;-1;-1;40;17495
5816158;5810408;-1;-1;-1;-1;-1;44;22561
5816159;5810408;-1;-1;-1;-1;-1;44;22512
5816160;5810408;-1;-1;-1;-1;-1;42;21758
5816161;5810408;-1;-1;-1;-1;-1;44;22672
5816162;5810408;-1;-1;-1;-1;-1;43;22676
5816163;5810408;-1;-1;-1;-1;-1;44;22301
5816164;5810408;-1;-1;-1;-1;-1;42;21963
5816165;5810408;-1;-1;-1;-1;-1;43;22258
5816166;5810408;-1;-1;-1;-1;-1;43;22576
5816167;5810408;-1;-1;-1;-1;-1;47;23357
5817963;5810408;-1;-1;-1;-1;-1;57;31730
5817964;5810408;-1;-1;-1;-1;-1;58;31671
5817965;5810408;-1;-1;-1;-1;-1;57;31223
5817966;5810408;-1;-1;-1;-1;-1;56;30947
5817967;5810408;-1;-1;-1;-1;-1;56;30895
5817968;5810408;-1;-1;-1;-1;-1;55;31211
5817969;5810408;-1;-1;-1;-1;-1;56;31101
5817970;5810408;-1;-1;-1;-1;-1;57;31333
5817971;5810408;-1;-1;-1;-1;-1;56;29801
5817972;5810408;-1;-1;-1;-1;-1;55;29471
5817973;5810408;-1;-1;-1;-1;-1;55;29119
5817974;5810408;-1;-1;-1;-1;-1;54;28912
5817975;5810408;-1;-1;-1;-1;-1;55;28586
5817976;5810408;-1;-1;-1;-1;-1;54;28271
5817977;5810408;-1;-1;-1;-1;-1;57;28379
5817997;5810408;-1;-1;-1;-1;-1;29;12528
5817998;5810408;-1;-1;-1;-1;-1;25;11865
5817999;5810408;-1;-1;-1;-1;-1;23;11518
5818000;5810408;-1;-1;-1;-1;-1;23;11248
5818001;5810408;-1;-1;-1;-1;-1;26;11237
5818002;5810408;-1;-1;-1;-1;-1;22;9948
5818003;5810408;-1;-1;-1;-1;-1;20;9269
5818004;5810408;-1;-1;-1;-1;-1;25;11871
5818005;5810408;-1;-1;-1;-1;-1;19;8474
5818006;5810408;-1;-1;-1;-1;-1;18;8038
5818007;5810408;-1;-1;-1;-1;-1;18;7799
5818008;5810408;-1;-1;-1;-1;-1;17;7357
5818009;5810408;-1;-1;-1;-1;-1;17;7095
5818010;5810408;-1;-1;-1;-1;-1;17;7058
5818011;5810408;-1;-1;-1;-1;-1;17;6846
5818012;5810408;-1;-1;-1;-1;-1;17;6838
5818013;5810408;-1;-1;-1;-1;-1;12;3420
5818014;5810408;-1;-1;-1;-1;-1;10;2987
5818015;5810408;-1;-1;-1;-1;-1;13;3073
5818016;5810408;-1;-1;-1;-1;-1;16;5518
5818017;5810408;-1;-1;-1;-1;-1;15;5475
5818018;5810408;-1;-1;-1;-1;-1;17;5415
5818019;5810408;-1;-1;-1;-1;-1;20;5651
5818020;5810408;-1;-1;-1;-1;-1;21;7005
5818021;5810408;-1;-1;-1;-1;-1;19;7416
5818022;5810408;-1;-1;-1;-1;-1;23;7480
5818023;5810408;-1;-1;-1;-1;-1;19;7203
5818024;5810408;-1;-1;-1;-1;-1;29;10954
5818025;5810408;-1;-1;-1;-1;-1;24;8273
5818026;5810408;-1;-1;-1;-1;-1;23;8263
5818027;5810408;-1;-1;-1;-1;-1;24;8372
5818052;5810408;-1;-1;-1;-1;-1;37;16680
5818053;5810408;-1;-1;-1;-1;-1;41;18888
5818054;5810408;-1;-1;-1;-1;-1;44;19091
5818055;5810408;-1;-1;-1;-1;-1;39;17731
5818056;5810408;-1;-1;-1;-1;-1;41;17882
5818057;5810408;-1;-1;-1;-1;-1;44;22539
5818058;5810408;-1;-1;-1;-1;-1;43;22382
5818059;5810408;-1;-1;-1;-1;-1;42;21956
5818060;5810408;-1;-1;-1;-1;-1;44;22678
5818061;5810408;-1;-1;-1;-1;-1;43;22540
5818062;5810408;-1;-1;-1;-1;-1;42;22308
5818063;5810408;-1;-1;-1;-1;-1;45;22506
5818064;5810408;-1;-1;-1;-1;-1;42;22281
5818065;5810408;-1;-1;-1;-1;-1;43;22567
5818066;5810408;-1;-1;-1;-1;-1;46;23016
5818067;5810408;-1;-1;-1;-1;-1;48;23338
5818068;5810408;-1;-1;-1;-1;-1;49;23723
5818069;5810408;-1;-1;-1;-1;-1;52;24093
5818070;5810408;-1;-1;-1;-1;-1;52;24830
5818071;5810408;-1;-1;-1;-1;-1;50;24716
5818072;5810408;-1;-1;-1;-1;-1;47;22689
5819860;5810408;-1;-1;-1;-1;-1;57;31768
5819861;5810408;-1;-1;-1;-1;-1;56;31424
5819862;5810408;-1;-1;-1;-1;-1;56;31212
5819863;5810408;-1;-1;-1;-1;-1;55;30841
5819864;5810408;-1;-1;-1;-1;-1;55;30648
5819865;5810408;-1;-1;-1;-1;-1;55;30505
5819866;5810408;-1;-1;-1;-1;-1;56;31169
5819867;5810408;-1;-1;-1;-1;-1;55;31034
5819868;5810408;-1;-1;-1;-1;-1;58;29948
5819869;5810408;-1;-1;-1;-1;-1;56;29422
5819870;5810408;-1;-1;-1;-1;-1;56;29145
5819871;5810408;-1;-1;-1;-1;-1;57;28987
5819872;5810408;-1;-1;-1;-1;-1;54;28471
5819873;5810408;-1;-1;-1;-1;-1;53;28188
5819874;5810408;-1;-1;-1;-1;-1;54;28001
5819875;5810408;-1;-1;-1;-1;-1;55;27853
5819876;5810408;-1;-1;-1;-1;-1;58;28064
5819893;5810408;-1;-1;-1;-1;-1;30;12567
5819894;5810408;-1;-1;-1;-1;-1;27;12387
5819895;5810408;-1;-1;-1;-1;-1;25;12215
5819896;5810408;-1;-1;-1;-1;-1;24;11376
5819897;5810408;-1;-1;-1;-1;-1;23;11078
5819898;5810408;-1;-1;-1;-1;-1;23;11088
5819899;5810408;-1;-1;-1;-1;-1;24;10946
5819900;5810408;-1;-1;-1;-1;-1;20;9302
5819901;5810408;-1;-1;-1;-1;-1;26;11674
5819902;5810408;-1;-1;-1;-1;-1;19;8501
5819903;5810408;-1;-1;-1;-1;-1;18;8191
5819904;5810408;-1;-1;-1;-1;-1;20;8027
5819905;5810408;-1;-1;-1;-1;-1;17;7285
5819906;5810408;-1;-1;-1;-1;-1;19;7284
5819907;5810408;-1;-1;-1;-1;-1;16;6755
5819908;5810408;-1;-1;-1;-1;-1;17;6711
5819909;5810408;-1;-1;-1;-1;-1;16;6757
5819910;5810408;-1;-1;-1;-1;-1;12;3410
5819911;5810408;-1;-1;-1;-1;-1;10;2993
5819912;5810408;-1;-1;-1;-1;-1;13;3261
5819913;5810408;-1;-1;-1;-1;-1;13;3579
5819914;5810408;-1;-1;-1;-1;-1;14;4890
5819915;5810408;-1;-1;-1;-1;-1;16;5271
5819916;5810408;-1;-1;-1;-1;-1;18;5419
5819917;5810408;-1;-1;-1;-1;-1;19;6682
5819918;5810408;-1;-1;-1;-1;-1;19;6976
5819919;5810408;-1;-1;-1;-1;-1;23;7464
5819920;5810408;-1;-1;-1;-1;-1;24;7313
5819921;5810408;-1;-1;-1;-1;-1;22;7540
5819922;5810408;-1;-1;-1;-1;-1;22;8114
5819923;5810408;-1;-1;-1;-1;-1;21;8030
5819924;5810408;-1;-1;-1;-1;-1;24;8189
5819949;5810408;-1;-1;-1;-1;-1;37;16648
5819950;5810408;-1;-1;-1;-1;-1;41;18783
5819951;5810408;-1;-1;-1;-1;-1;41;18798
5819952;5810408;-1;-1;-1;-1;-1;43;18685
5819953;5810408;-1;-1;-1;-1;-1;41;17907
5819954;5810408;-1;-1;-1;-1;-1;45;19273
5819955;5810408;-1;-1;-1;-1;-1;42;22241
5819956;5810408;-1;-1;-1;-1;-1;43;22302
5819957;5810408;-1;-1;-1;-1;-1;43;19596
5819958;5810408;-1;-1;-1;-1;-1;44;22734
5819959;5810408;-1;-1;-1;-1;-1;45;19841
5819960;5810408;-1;-1;-1;-1;-1;46;23663
5819961;5810408;-1;-1;-1;-1;-1;45;23285
5819962;5810408;-1;-1;-1;-1;-1;45;23087
5819963;5810408;-1;-1;-1;-1;-1;47;23402
5819964;5810408;-1;-1;-1;-1;-1;47;23429
5819965;5810408;-1;-1;-1;-1;-1;49;23786
5819966;5810408;-1;-1;-1;-1;-1;52;24107
5819967;5810408;-1;-1;-1;-1;-1;50;22271
5819968;5810408;-1;-1;-1;-1;-1;48;22352
5819969;5810408;-1;-1;-1;-1;-1;48;23174
5821755;5810408;-1;-1;-1;-1;-1;58;32283
5821756;5810408;-1;-1;-1;-1;-1;57;32156
5821757;5810408;-1;-1;-1;-1;-1;57;31602
