from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5806612;5793259;139;9730;99;81;10257;29;10663
5806613;5793259;162;11347;122;104;11873;29;11962
5808496;5793259;73;5126;73;73;5126;32;14174
5808497;5793259;73;5107;73;73;5107;32;14137
5808498;5793259;72;5011;72;72;5011;31;13868
5808499;5793259;66;4622;66;66;4622;29;12810
5808500;5793259;70;4913;70;70;4913;32;16157
5808501;5793259;82;5748;82;82;5748;27;11976
5808502;5793259;82;5760;82;82;5760;29;11851
5808503;5793259;58;4049;55;43;4642;17;4475
5808504;5793259;53;3737;52;39;5128;14;4116
5808505;5793259;48;3358;46;34;4748;13;3774
5808506;5793259;48;3345;46;32;4662;13;3920
5808507;5793259;75;5274;66;43;5931;17;5634
5808508;5793259;73;5090;62;41;5746;16;5397
5808509;5793259;75;5224;63;43;5881;16;5614
5808510;5793259;79;5527;70;47;6183;19;6103
5808511;5793259;77;5406;67;45;6062;22;6505
5808512;5793259;-1;-1;-1;-1;-1;22;6691
5808513;5793259;130;9098;98;72;9624;24;9598
5808514;5793259;129;9013;98;71;9539;23;9858
5808515;5793259;133;9303;98;75;9830;24;10122
5808516;5793259;136;9541;98;78;10067;28;10581
5808517;5793259;142;9952;108;84;10478;30;10767
5808518;5793259;148;10336;110;89;10863;31;12241
5810399;5793259;78;5477;78;78;5477;-1;-1
5810400;5793259;77;5401;77;77;5401;34;14315
5810401;5793259;76;5295;76;76;5295;34;14274
5810402;5793259;68;4765;68;68;4765;29;13320
5810403;5793259;68;4779;68;68;4779;28;12781
5810404;5793259;72;5019;72;72;5019;35;16164
5810405;5793259;-1;-1;-1;-1;-1;28;12018
5810406;5793259;84;5910;84;84;5910;27;11588
5810407;5793259;-1;-1;-1;-1;-1;17;5036
5810408;5793259;-1;-1;-1;-1;-1;15;4702
5810409;5793259;50;3510;48;29;4450;13;4166
5810410;5793259;51;3600;46;27;4284;14;4046
5810411;5793259;76;5346;67;44;6003;17;5582
5810412;5793259;69;4797;62;36;5453;16;5278
5810413;5793259;69;4831;62;37;5488;16;5269
5810414;5793259;71;5003;62;39;5660;18;5531
5810415;5793259;77;5410;67;45;6067;22;5848
5810416;5793259;125;8742;88;67;9269;25;9385
5810417;5793259;124;8710;88;66;9237;23;9464
5810418;5793259;128;8968;98;70;9495;25;9903
5810419;5793259;136;9503;98;78;10029;27;10586
5810420;5793259;139;9724;99;81;10250;29;10649
5810421;5793259;142;9940;108;84;10466;30;10756
5810422;5793259;145;10181;110;87;10708;29;12076
5810423;5793259;200;13970;137;112;14520;33;14131
5810457;5793259;263;18381;151;132;39149;45;20747
5810458;5793259;261;18245;147;128;38893;47;23813
5810462;5793259;282;19734;140;115;29109;50;25239
5810463;5793259;282;19717;134;113;28606;50;25311
5810464;5793259;285;19946;138;117;38616;51;25568
5812300;5793259;85;5930;85;81;31968;-1;-1
5812301;5793259;82;5766;83;84;32200;-1;-1
5812302;5793259;83;5801;83;83;5801;38;14535
5812303;5793259;-1;-1;-1;-1;-1;34;14338
5812304;5793259;73;5091;73;73;5091;29;13091
5812305;5793259;74;5147;74;74;5147;30;15024
5812306;5793259;-1;-1;-1;-1;-1;29;12068
5812307;5793259;-1;-1;-1;-1;-1;28;11757
5812308;5793259;117;8177;103;90;12263;26;11191
5812309;5793259;117;8189;103;90;12275;16;4969
5812310;5793259;-1;-1;-1;-1;-1;15;4776
5812311;5793259;55;3878;51;29;4438;14;4330
5812312;5793259;54;3798;48;28;4358;14;4139
5812313;5793259;57;4012;53;31;5082;14;4459
5812314;5793259;63;4421;57;31;5078;15;4804
5812315;5793259;67;4687;58;35;5343;16;5112
5812316;5793259;71;4979;62;39;6157;19;5551
5812317;5793259;75;5225;63;43;6403;20;5753
5812318;5793259;123;8606;86;65;9132;23;9243
5812319;5793259;121;8459;79;63;8985;25;9474
5812320;5793259;133;9302;98;75;9829;24;9967
5812321;5793259;133;9324;98;75;9850;27;10442
5812322;5793259;146;10208;99;79;10877;30;10758
5812323;5793259;145;10144;104;83;11134;33;11011
5812324;5793259;147;10258;110;88;10785;35;14277
5812325;5793259;199;13931;137;112;14481;33;14093
5812353;5793259;236;16508;169;133;30807;43;19271
5812354;5793259;239;16714;169;136;31012;43;19490
5812355;5793259;247;17266;165;140;40389;42;19631
5812356;5793259;245;17147;165;137;40248;45;20049
5812358;5793259;276;19318;162;137;42048;49;20729
5812359;5793259;273;19116;153;133;39237;46;20758
5812360;5793259;268;18781;147;129;38902;48;24219
5812361;5793259;266;18643;141;124;38593;48;24191
5812362;5793259;268;18754;141;125;38947;51;24795
5812363;5793259;273;19124;141;123;38834;48;24725
5812364;5793259;276;19324;135;113;28992;50;24968
5812365;5793259;281;19639;137;113;28985;50;25406
5812366;5793259;289;20206;138;118;38712;52;25826
5814173;5793259;247;17273;168;138;37789;67;33106
5814174;5793259;256;17952;180;147;38467;68;33087
5814175;5793259;258;18044;180;149;38559;67;32624
5814176;5793259;215;15020;197;178;40628;69;32723
5814201;5793259;87;6094;87;78;31783;-1;-1
5814202;5793259;88;6135;88;82;32031;36;14941
5814203;5793259;-1;-1;-1;-1;-1;33;14464
5814204;5793259;-1;-1;-1;-1;-1;30;13124
5814205;5793259;76;5351;76;76;5351;28;12757
5814206;5793259;77;5389;77;77;5389;31;14878
5814207;5793259;94;6582;90;74;6584;27;11701
5814208;5793259;96;6745;91;76;6747;27;11648
5814209;5793259;115;8029;103;88;12116;25;11018
5814210;5793259;114;7966;103;87;12052;27;11010
5814211;5793259;-1;-1;-1;-1;-1;18;5019
5814212;5793259;-1;-1;-1;-1;-1;15;4490
5814213;5793259;59;4150;54;33;4711;16;4471
5814214;5793259;60;4184;55;29;4936;14;4428
5814215;5793259;62;4325;56;28;4884;17;4848
5814216;5793259;71;4997;59;34;5787;17;5358
5814217;5793259;74;5161;59;34;5809;21;6034
5814218;5793259;-1;-1;-1;-1;-1;20;5646
5814219;5793259;120;8402;79;62;8928;23;9153
5814220;5793259;117;8218;79;59;8744;25;9234
5814221;5793259;137;9568;99;78;10094;27;10316
5814222;5793259;137;9587;99;79;10114;29;10575
5814223;5793259;145;10177;98;76;10659;32;10932
5814224;5793259;145;10131;98;75;10612;33;11021
5814225;5793259;-1;-1;-1;-1;-1;35;14063
5814226;5793259;196;13691;131;108;14241;33;13883
5814227;5793259;191;13377;129;104;13927;32;13655
5814253;5793259;238;16671;165;137;39223;47;19319
5814254;5793259;260;18208;145;120;37920;47;19533
5814255;5793259;259;18154;145;119;37866;46;19708
5814256;5793259;249;17427;167;142;40550;45;20110
5814257;5793259;255;17873;170;148;40975;44;20593
5814258;5793259;251;17574;169;149;31873;45;20435
5814259;5793259;254;17795;169;147;40897;48;20705
5814260;5793259;273;19093;153;133;39214;51;25642
5814261;5793259;269;18837;147;129;38958;49;24413
5814262;5793259;271;18936;141;125;30207;48;24287
5814263;5793259;271;18988;141;124;30095;48;24546
5814264;5793259;276;19346;141;125;38940;48;24603
5814265;5793259;276;19286;134;113;29336;49;24840
5814266;5793259;284;19867;141;116;40453;50;25304
5814267;5793259;298;20828;141;116;39099;53;26733
5814268;5793259;298;20830;134;110;29437;53;26598
5816065;5793259;254;17751;174;144;38243;69;35050
5816068;5793259;243;17043;168;134;37492;64;34136
5816069;5793259;247;17296;168;137;37744;63;34334
5816070;5793259;232;16250;156;123;36723;65;34483
5816071;5793259;232;16245;156;123;36777;65;34326
5816072;5793259;233;16338;156;125;36871;64;32863
5816073;5793259;219;15308;168;129;37162;65;32727
5816074;5793259;214;14949;174;143;38135;64;32397
5816075;5793259;215;15082;197;179;40690;65;32246
5816099;5793259;101;7067;100;88;32459;30;14839
5816100;5793259;93;6484;91;80;31898;31;14771
5816101;5793259;98;6875;96;85;32289;33;14799
5816102;5793259;-1;-1;-1;-1;-1;32;14309
5816103;5793259;-1;-1;-1;-1;-1;29;13032
5816104;5793259;80;5620;79;69;6211;28;12781
5816105;5793259;89;6220;86;69;6221;31;14627
5816106;5793259;92;6422;89;72;6424;27;11670
5816107;5793259;97;6765;91;77;6767;26;11323
5816108;5793259;112;7856;103;86;11973;26;11432
5816109;5793259;109;7661;99;83;11747;27;10737
5816110;5793259;113;7889;101;82;11705;27;10450
5816111;5793259;-1;-1;-1;-1;-1;28;10404
5816112;5793259;-1;-1;-1;-1;-1;27;10158
5816113;5793259;66;4603;58;32;5404;16;4624
5816114;5793259;64;4507;54;28;5118;15;4822
5816115;5793259;67;4718;58;29;5427;16;5090
5816116;5793259;71;4973;59;30;5522;19;5933
5816117;5793259;75;5220;59;34;5769;19;5923
5816118;5793259;114;8011;74;56;8537;22;8585
5816119;5793259;115;8037;74;57;8563;26;9131
5816120;5793259;149;10418;99;79;10899;31;10571
5816121;5793259;147;10283;98;78;10764;28;10476
5816122;5793259;141;9883;98;72;10365;28;10641
5816123;5793259;141;9869;98;72;10350;31;10875
5816124;5793259;142;9941;98;73;10422;32;10963
5816125;5793259;-1;-1;-1;-1;-1;36;14124
5816126;5793259;194;13597;129;107;14147;34;13820
5816127;5793259;188;13162;123;101;13712;33;13440
5816152;5793259;244;17061;147;123;38180;47;19174
5816153;5793259;259;18110;144;118;37822;48;19975
5816154;5793259;256;17894;144;115;37606;50;22157
5816155;5793259;257;17975;144;116;37687;50;22255
5816156;5793259;255;17852;170;148;40953;45;20645
5816157;5793259;254;17775;169;146;40877;47;20606
5816158;5793259;299;20955;141;125;37834;52;25672
5816159;5793259;299;20916;141;124;37796;52;25623
5816160;5793259;276;19301;141;124;37795;50;24869
5816161;5793259;274;19182;147;129;38139;51;25783
5816162;5793259;289;20222;135;112;37280;51;25787
5816163;5793259;280;19571;134;110;37620;51;25412
5816164;5793259;279;19515;129;110;37602;49;25074
5816165;5793259;282;19738;134;111;30297;50;25369
5816166;5793259;287;20074;135;113;39911;50;25687
5816167;5793259;293;20515;134;111;29453;55;26468
5817963;5793259;258;18071;180;149;38564;64;34840
5817964;5793259;254;17805;174;145;38297;66;34782
5817965;5793259;252;17641;174;143;38133;64;34334
5817966;5793259;248;17379;168;139;37871;63;34058
5817967;5793259;238;16667;168;128;37116;63;34005
5817968;5793259;233;16338;156;123;36787;63;34322
5817969;5793259;229;16062;144;118;36511;63;34212
5817970;5793259;228;15992;144;118;36524;64;34444
5817971;5793259;221;15477;156;124;36792;63;32912
5817972;5793259;216;15133;162;128;37092;63;32582
5817973;5793259;211;14794;174;141;37979;62;32230
5817974;5793259;209;14655;168;139;37840;62;32023
5817975;5793259;202;14171;172;141;37980;62;31697
5817976;5793259;200;14033;172;146;38365;62;31382
5817977;5793259;193;13517;175;150;38621;64;31490
5817997;5793259;102;7123;100;89;32515;37;15639
5817998;5793259;103;7180;102;89;32571;33;14976
5817999;5793259;96;6729;93;81;31967;31;14629
5818000;5793259;97;6822;94;82;32060;31;14359
5818001;5793259;105;7349;95;81;30991;33;14348
5818002;5793259;89;6220;86;69;6213;29;13059
5818003;5793259;86;5993;84;65;5986;27;12380
5818004;5793259;85;5959;83;65;5961;32;14982
5818005;5793259;88;6178;86;68;6180;26;11585
5818006;5793259;101;7077;96;81;7079;25;11148
5818007;5793259;103;7200;96;83;7202;25;10910
5818008;5793259;110;7695;99;81;11613;24;10467
5818009;5793259;112;7848;95;77;11343;24;10205
5818010;5793259;117;8179;98;74;11171;25;10169
5818011;5793259;130;9081;98;73;11081;24;9957
5818012;5793259;130;9068;98;73;11068;25;9949
5818013;5793259;79;5552;64;39;6101;19;6530
5818014;5793259;76;5298;59;35;5847;17;6098
5818015;5793259;73;5091;59;32;5640;20;6184
5818016;5793259;76;5287;59;35;5836;23;8629
5818017;5793259;110;7708;74;52;8235;23;8586
5818018;5793259;110;7683;74;52;8210;24;8526
5818019;5793259;148;10387;99;79;10868;27;8762
5818020;5793259;146;10204;98;76;10685;28;10116
5818021;5793259;142;9936;98;73;10418;27;10526
5818022;5793259;137;9600;88;68;10082;30;10590
5818023;5793259;140;9796;98;71;10277;26;10314
5818024;5793259;143;10028;98;74;10509;37;14064
5818025;5793259;152;10629;99;77;11176;31;11384
5818026;5793259;150;10533;99;75;11079;31;11374
5818027;5793259;190;13301;129;103;13851;32;11483
5818052;5793259;248;17370;144;113;37476;45;19790
5818053;5793259;251;17572;138;110;37284;49;21999
5818054;5793259;254;17787;144;114;37499;51;22201
5818055;5793259;259;18101;170;151;41203;46;20841
5818056;5793259;259;18116;172;151;41218;48;20993
5818057;5793259;297;20823;141;123;37702;51;25649
5818058;5793259;294;20615;141;125;31262;51;25492
5818059;5793259;279;19533;141;125;31236;49;25066
5818060;5793259;295;20646;141;126;31294;52;25788
5818061;5793259;285;19945;129;108;37003;51;25650
5818062;5793259;282;19771;135;112;37251;50;25419
5818063;5793259;284;19888;141;116;40466;53;25617
5818064;5793259;286;20021;135;112;39832;50;25391
5818065;5793259;287;20061;134;110;39453;51;25678
5818066;5793259;292;20475;138;114;39716;54;26127
5818067;5793259;296;20746;138;118;39987;56;26449
5818068;5793259;299;20912;138;115;36316;57;26834
5818069;5793259;302;21142;138;118;36546;59;27204
5818070;5793259;-1;-1;-1;-1;-1;59;27941
5818071;5793259;320;22408;150;131;39688;57;27827
5818072;5793259;339;23751;159;120;40345;55;25800
5819860;5793259;259;18123;180;150;38616;64;34879
5819861;5793259;250;17497;174;141;37995;63;34535
5819862;5793259;247;17271;168;137;37769;64;34323
5819863;5793259;242;16969;168;133;37467;62;33951
5819864;5793259;239;16743;168;130;37241;62;33759
5819865;5793259;233;16277;156;123;36725;62;33616
5819866;5793259;230;16120;150;118;36569;63;34279
5819867;5793259;227;15878;144;117;36501;63;34145
5819868;5793259;234;16360;156;122;36351;65;33059
5819869;5793259;216;15136;168;135;37570;63;32532
5819870;5793259;211;14773;168;133;37481;63;32256
5819871;5793259;209;14608;168;137;37723;64;32098
5819872;5793259;208;14581;168;140;37945;62;31582
5819873;5793259;201;14042;172;146;38362;61;31299
5819874;5793259;198;13853;175;149;38548;62;31112
5819875;5793259;191;13373;182;162;39465;63;30964
5819876;5793259;185;12926;177;163;39535;65;31175
5819893;5793259;107;7479;106;94;32870;37;15677
5819894;5793259;-1;-1;-1;-1;-1;35;15498
5819895;5793259;115;8040;101;87;31462;32;15326
5819896;5793259;112;7826;97;84;31248;31;14486
5819897;5793259;109;7620;96;81;31042;30;14189
5819898;5793259;103;7205;94;79;30846;30;14199
5819899;5793259;104;7271;93;77;30719;31;14057
5819900;5793259;87;6117;85;67;6109;27;12412
5819901;5793259;87;6079;84;67;6081;33;14785
5819902;5793259;-1;-1;-1;-1;-1;27;11612
5819903;5793259;110;7675;103;91;12321;25;11302
5819904;5793259;106;7430;97;86;7432;27;11137
5819905;5793259;108;7572;100;89;12218;24;10396
5819906;5793259;115;8079;95;77;11373;26;10395
5819907;5793259;118;8267;98;72;10989;24;9866
5819908;5793259;121;8475;98;69;10816;24;9822
5819909;5793259;127;8888;98;70;10887;24;9868
5819910;5793259;79;5539;64;38;6088;20;6520
5819911;5793259;77;5396;63;36;5945;17;6104
5819912;5793259;76;5305;59;31;6120;20;6372
5819913;5793259;80;5614;59;33;6297;21;6690
5819914;5793259;110;7691;74;52;8218;21;8001
5819915;5793259;105;7357;74;47;7884;24;8381
5819916;5793259;108;7543;74;50;8070;26;8530
5819917;5793259;134;9368;86;64;9849;26;9793
5819918;5793259;132;9242;79;63;9723;27;10087
5819919;5793259;135;9463;86;66;9944;30;10575
5819920;5793259;141;9857;98;71;10338;31;10424
5819921;5793259;-1;-1;-1;-1;-1;29;10650
5819922;5793259;149;10447;99;74;10993;29;11225
5819923;5793259;147;10258;98;71;10804;29;11141
5819924;5793259;147;10314;98;72;10861;31;11300
5819949;5793259;250;17514;144;124;38203;44;19759
5819950;5793259;252;17627;138;111;37338;48;21894
5819951;5793259;255;17816;138;111;37102;49;21909
5819952;5793259;260;18178;142;113;37001;51;21796
5819953;5793259;269;18841;141;119;37418;49;21018
5819954;5793259;272;19025;141;125;33098;53;22384
5819955;5793259;277;19369;141;124;31686;50;25352
5819956;5793259;289;20260;141;120;30908;51;25413
5819957;5793259;289;20197;141;126;37975;51;22707
5819958;5793259;287;20079;129;109;36723;52;25845
5819959;5793259;289;20240;141;124;30577;52;22952
5819960;5793259;290;20287;138;120;35553;53;26774
5819961;5793259;296;20717;138;117;30419;52;26396
5819962;5793259;292;20413;134;113;30115;53;26198
5819963;5793259;296;20697;130;110;35786;55;26513
5819964;5793259;297;20783;126;108;35837;55;26540
5819965;5793259;301;21062;130;111;36012;56;26896
5819966;5793259;305;21338;137;115;36288;59;27218
5819967;5793259;317;22161;135;116;37472;57;25381
5819968;5793259;-1;-1;-1;-1;-1;56;25462
5819969;5793259;330;23097;143;122;38416;55;26285
5821755;5793259;321;22462;229;155;39680;66;35394
5821756;5793259;259;18099;180;149;38597;64;35267
5821757;5793259;253;17717;174;144;38215;64;34713
5821758;5793259;255;17860;174;146;38358;67;34553
5821759;5793259;243;17020;168;134;37518;65;34082
5821760;5793259;239;16716;168;130;37215;63;33716
5821761;5793259;236;16519;156;126;36968;62;33392
5821762;5793259;232;16251;156;123;36749;64;34334
5821763;5793259;230;16134;144;114;35903;63;33283
5821764;5793259;236;16525;150;119;36245;65;33656
5821765;5793259;218;15293;168;137;37727;64;32700
5821766;5793259;215;15042;168;137;37751;62;32303
5821767;5793259;216;15124;168;138;37832;65;32753
5821768;5793259;221;15447;174;143;38155;67;33135
5821769;5793259;201;14071;175;152;38765;64;31502
5821770;5793259;203;14190;175;153;38885;61;31008
5821771;5793259;203;14197;170;154;38891;61;30763
5821772;5793259;206;14451;179;157;39145;62;30667
5821773;5793259;183;12821;177;159;32397;61;30363
5821788;5793259;-1;-1;-1;-1;-1;32;15681
5821789;5793259;-1;-1;-1;-1;-1;36;15501
5821790;5793259;132;9242;112;105;32665;33;15350
5821791;5793259;130;9077;109;96;23113;33;15387
5821792;5793259;114;7965;100;86;31387;31;14514
5821793;5793259;108;7561;96;81;30983;30;14061
5821794;5793259;102;7111;92;74;30533;29;13782
5821795;5793259;99;6895;90;72;6900;31;13909
5821796;5793259;94;6552;87;67;6556;28;12921
5821797;5793259;98;6888;92;72;6892;33;14523
5821798;5793259;101;7041;93;74;7045;32;14058
5821799;5793259;113;7898;105;93;7900;25;11315
5821800;5793259;110;7729;103;92;12375;28;11497
5821801;5793259;-1;-1;-1;-1;-1;28;10640
5821802;5793259;-1;-1;-1;-1;-1;29;10588
5821803;5793259;122;8558;98;73;11053;25;9894
5821804;5793259;122;8551;86;65;10518;25;9425
5821805;5793259;95;6664;74;46;7198;21;7476
5821806;5793259;93;6523;69;44;7058;22;7397
5821807;5793259;83;5816;59;34;6350;18;6656
5821808;5793259;79;5521;59;30;6055;20;6479
5821809;5793259;83;5813;59;34;6347;21;7725
5821810;5793259;102;7145;69;44;7671;22;8024
5821811;5793259;104;7279;69;46;7806;23;8303
5821812;5793259;107;7512;74;49;8039;26;9415
5821813;5793259;127;8907;74;58;9388;25;9689
5821814;5793259;128;8974;74;59;9456;28;10081
5821815;5793259;127;8885;74;58;9366;29;9704
5821816;5793259;127;8901;74;58;9382;30;10315
5821817;5793259;-1;-1;-1;-1;-1;28;10634
5821818;5793259;150;10475;99;75;11022;28;10725
5821819;5793259;142;9943;88;66;10526;28;10795
5821820;5793259;147;10309;98;72;10856;29;11154
5821821;5793259;150;10516;99;75;11066;29;11229
5821846;5793259;255;17847;142;116;37190;47;21814
5821847;5793259;256;17929;132;110;36733;47;21525
5821848;5793259;261;18263;137;111;36840;48;21522
