from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5785640;5793269;-1;-1;-1;-1;-1;15;4560
5785641;5793269;-1;-1;-1;-1;-1;15;4877
5785642;5793269;-1;-1;-1;-1;-1;18;5061
5785643;5793269;-1;-1;-1;-1;-1;35;14502
5787544;5793269;-1;-1;-1;-1;-1;26;8053
5787545;5793269;-1;-1;-1;-1;-1;26;8044
5787546;5793269;-1;-1;-1;-1;-1;15;4087
5787547;5793269;-1;-1;-1;-1;-1;14;4478
5787548;5793269;-1;-1;-1;-1;-1;13;4599
5787549;5793269;-1;-1;-1;-1;-1;15;4843
5787550;5793269;-1;-1;-1;-1;-1;32;14301
5789447;5793269;-1;-1;-1;-1;-1;22;7662
5789448;5793269;-1;-1;-1;-1;-1;21;7395
5789449;5793269;-1;-1;-1;-1;-1;21;7637
5789450;5793269;-1;-1;-1;-1;-1;25;7956
5789451;5793269;-1;-1;-1;-1;-1;16;4094
5789452;5793269;-1;-1;-1;-1;-1;14;3986
5789453;5793269;-1;-1;-1;-1;-1;13;4163
5789454;5793269;-1;-1;-1;-1;-1;13;4427
5789455;5793269;-1;-1;-1;-1;-1;14;4648
5789456;5793269;-1;-1;-1;-1;-1;30;14211
5791353;5793269;-1;-1;-1;-1;-1;21;7951
5791354;5793269;-1;-1;-1;-1;-1;20;7649
5791355;5793269;-1;-1;-1;-1;-1;19;7209
5791356;5793269;-1;-1;-1;-1;-1;22;7362
5791357;5793269;-1;-1;-1;-1;-1;25;7948
5791358;5793269;-1;-1;-1;-1;-1;14;3481
5791359;5793269;-1;-1;-1;-1;-1;12;3804
5791360;5793269;-1;-1;-1;-1;-1;14;4172
5791361;5793269;-1;-1;-1;-1;-1;15;4526
5791362;5793269;-1;-1;-1;-1;-1;17;4835
5791363;5793269;-1;-1;-1;-1;-1;32;14107
5793258;5793269;-1;-1;-1;-1;-1;22;8297
5793259;5793269;-1;-1;-1;-1;-1;23;8162
5793260;5793269;-1;-1;-1;-1;-1;22;7575
5793261;5793269;-1;-1;-1;-1;-1;19;7085
5793262;5793269;-1;-1;-1;-1;-1;21;7184
5793263;5793269;-1;-1;-1;-1;-1;24;7089
5793264;5793269;-1;-1;-1;-1;-1;14;3425
5793265;5793269;-1;-1;-1;-1;-1;13;3757
5793266;5793269;-1;-1;-1;-1;-1;16;3954
5793267;5793269;-1;-1;-1;-1;-1;19;4749
5793268;5793269;-1;-1;-1;-1;-1;19;4976
5793269;5793269;0;0;0;0;0;0;0
5793270;5793269;-1;-1;-1;-1;-1;31;13562
5795164;5793269;-1;-1;-1;-1;-1;23;8446
5795165;5793269;-1;-1;-1;-1;-1;21;7113
5795166;5793269;-1;-1;-1;-1;-1;21;6962
5795167;5793269;-1;-1;-1;-1;-1;19;6583
5795168;5793269;-1;-1;-1;-1;-1;20;6671
5795169;5793269;-1;-1;-1;-1;-1;22;6893
5795170;5793269;-1;-1;-1;-1;-1;12;3164
5795171;5793269;-1;-1;-1;-1;-1;13;3465
5795172;5793269;-1;-1;-1;-1;-1;15;3907
5795173;5793269;-1;-1;-1;-1;-1;16;3998
5795174;5793269;-1;-1;-1;-1;-1;11;758
5795175;5793269;-1;-1;-1;-1;-1;12;818
5795176;5793269;-1;-1;-1;-1;-1;24;10177
5797069;5793269;-1;-1;-1;-1;-1;30;15942
5797070;5793269;-1;-1;-1;-1;-1;24;8724
5797071;5793269;-1;-1;-1;-1;-1;20;7015
5797072;5793269;-1;-1;-1;-1;-1;19;6731
5797073;5793269;-1;-1;-1;-1;-1;19;6816
5797074;5793269;-1;-1;-1;-1;-1;18;6442
5797075;5793269;-1;-1;-1;-1;-1;21;6775
5797076;5793269;-1;-1;-1;-1;-1;12;3111
5797077;5793269;-1;-1;-1;-1;-1;16;3543
5797078;5793269;-1;-1;-1;-1;-1;17;4080
5797079;5793269;-1;-1;-1;-1;-1;15;3917
5797080;5793269;-1;-1;-1;-1;-1;9;982
5797081;5793269;-1;-1;-1;-1;-1;12;797
5797082;5793269;-1;-1;-1;-1;-1;24;10164
5798974;5793269;-1;-1;-1;-1;-1;-1;-1
5798975;5793269;-1;-1;-1;-1;-1;24;9071
5798976;5793269;-1;-1;-1;-1;-1;26;8959
5798977;5793269;-1;-1;-1;-1;-1;20;7055
5798978;5793269;-1;-1;-1;-1;-1;18;6526
5798979;5793269;-1;-1;-1;-1;-1;19;6884
5798980;5793269;-1;-1;-1;-1;-1;19;6260
5798981;5793269;-1;-1;-1;-1;-1;21;6648
5798982;5793269;-1;-1;-1;-1;-1;12;2971
5798983;5793269;-1;-1;-1;-1;-1;14;2911
5798984;5793269;-1;-1;-1;-1;-1;16;2903
5798985;5793269;-1;-1;-1;-1;-1;11;1497
5798986;5793269;-1;-1;-1;-1;-1;11;1211
5798987;5793269;-1;-1;-1;-1;-1;12;1031
5798988;5793269;-1;-1;-1;-1;-1;23;9640
5800879;5793269;-1;-1;-1;-1;-1;27;12085
5800880;5793269;-1;-1;-1;-1;-1;-1;-1
5800881;5793269;-1;-1;-1;-1;-1;31;15712
5800882;5793269;-1;-1;-1;-1;-1;20;6277
5800883;5793269;-1;-1;-1;-1;-1;19;6054
5800884;5793269;-1;-1;-1;-1;-1;18;6343
5800885;5793269;-1;-1;-1;-1;-1;17;6045
5800886;5793269;-1;-1;-1;-1;-1;20;6003
5800887;5793269;-1;-1;-1;-1;-1;21;6637
5800888;5793269;-1;-1;-1;-1;-1;14;4026
5800889;5793269;-1;-1;-1;-1;-1;12;2676
5800890;5793269;-1;-1;-1;-1;-1;14;2589
5800891;5793269;-1;-1;-1;-1;-1;10;1634
5800892;5793269;-1;-1;-1;-1;-1;11;1353
5800893;5793269;-1;-1;-1;-1;-1;13;1928
5800894;5793269;-1;-1;-1;-1;-1;23;9646
5800895;5793269;-1;-1;-1;-1;-1;23;9546
5802783;5793269;-1;-1;-1;-1;-1;27;12018
5802784;5793269;-1;-1;-1;-1;-1;29;12249
5802785;5793269;-1;-1;-1;-1;-1;-1;-1
5802786;5793269;-1;-1;-1;-1;-1;31;15464
5802787;5793269;-1;-1;-1;-1;-1;17;6088
5802788;5793269;-1;-1;-1;-1;-1;17;5841
5802789;5793269;-1;-1;-1;-1;-1;19;6584
5802790;5793269;-1;-1;-1;-1;-1;18;6106
5802791;5793269;-1;-1;-1;-1;-1;17;5647
5802792;5793269;-1;-1;-1;-1;-1;18;5833
