from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5785640;5793268;-1;-1;-1;-1;-1;14;1613
5785641;5793268;-1;-1;-1;-1;-1;14;1931
5785642;5793268;-1;-1;-1;-1;-1;17;2115
5785643;5793268;-1;-1;-1;-1;-1;38;15690
5787544;5793268;-1;-1;-1;-1;-1;29;9241
5787545;5793268;-1;-1;-1;-1;-1;29;9231
5787546;5793268;-1;-1;-1;-1;-1;15;1631
5787547;5793268;-1;-1;-1;-1;-1;13;1532
5787548;5793268;-1;-1;-1;-1;-1;12;1653
5787549;5793268;-1;-1;-1;-1;-1;13;1896
5787550;5793268;-1;-1;-1;-1;-1;35;15489
5789447;5793268;-1;-1;-1;-1;-1;25;8850
5789448;5793268;-1;-1;-1;-1;-1;24;8582
5789449;5793268;-1;-1;-1;-1;-1;24;8825
5789450;5793268;-1;-1;-1;-1;-1;28;9144
5789451;5793268;-1;-1;-1;-1;-1;16;1791
5789452;5793268;-1;-1;-1;-1;-1;13;1567
5789453;5793268;-1;-1;-1;-1;-1;11;1217
5789454;5793268;-1;-1;-1;-1;-1;12;1481
5789455;5793268;-1;-1;-1;-1;-1;11;774
5789456;5793268;-1;-1;-1;-1;-1;33;15399
5791353;5793268;-1;-1;-1;-1;-1;24;9139
5791354;5793268;-1;-1;-1;-1;-1;23;8836
5791355;5793268;-1;-1;-1;-1;-1;22;8397
5791356;5793268;-1;-1;-1;-1;-1;24;8550
5791357;5793268;-1;-1;-1;-1;-1;28;9136
5791358;5793268;-1;-1;-1;-1;-1;14;2144
5791359;5793268;-1;-1;-1;-1;-1;12;1500
5791360;5793268;-1;-1;-1;-1;-1;13;1343
5791361;5793268;-1;-1;-1;-1;-1;14;1141
5791362;5793268;-1;-1;-1;-1;-1;14;961
5791363;5793268;-1;-1;-1;-1;-1;35;15295
5793258;5793268;-1;-1;-1;-1;-1;25;9485
5793259;5793268;-1;-1;-1;-1;-1;26;9350
5793260;5793268;-1;-1;-1;-1;-1;25;8763
5793261;5793268;-1;-1;-1;-1;-1;22;8272
5793262;5793268;-1;-1;-1;-1;-1;24;8371
5793263;5793268;-1;-1;-1;-1;-1;27;8277
5793264;5793268;-1;-1;-1;-1;-1;14;2179
5793265;5793268;-1;-1;-1;-1;-1;12;1624
5793266;5793268;-1;-1;-1;-1;-1;15;2130
5793267;5793268;-1;-1;-1;-1;-1;17;1395
5793268;5793268;0;0;0;0;0;0;0
5793269;5793268;-1;-1;-1;-1;-1;19;4976
5793270;5793268;-1;-1;-1;-1;-1;34;14750
5795164;5793268;-1;-1;-1;-1;-1;26;9634
5795165;5793268;-1;-1;-1;-1;-1;24;8300
5795166;5793268;-1;-1;-1;-1;-1;24;8150
5795167;5793268;-1;-1;-1;-1;-1;22;7770
5795168;5793268;-1;-1;-1;-1;-1;23;7858
5795169;5793268;-1;-1;-1;-1;-1;25;8081
5795170;5793268;-1;-1;-1;-1;-1;12;2146
5795171;5793268;-1;-1;-1;-1;-1;13;1955
5795172;5793268;-1;-1;-1;-1;-1;15;2083
5795173;5793268;-1;-1;-1;-1;-1;16;2174
5795174;5793268;-1;-1;-1;-1;-1;17;4820
5795175;5793268;-1;-1;-1;-1;-1;19;4956
5795176;5793268;-1;-1;-1;-1;-1;27;11365
5797069;5793268;-1;-1;-1;-1;-1;33;17130
5797070;5793268;-1;-1;-1;-1;-1;27;9912
5797071;5793268;-1;-1;-1;-1;-1;23;8202
5797072;5793268;-1;-1;-1;-1;-1;22;7919
5797073;5793268;-1;-1;-1;-1;-1;22;8004
5797074;5793268;-1;-1;-1;-1;-1;21;7630
5797075;5793268;-1;-1;-1;-1;-1;23;7962
5797076;5793268;-1;-1;-1;-1;-1;13;2284
5797077;5793268;-1;-1;-1;-1;-1;16;2314
5797078;5793268;-1;-1;-1;-1;-1;17;2256
5797079;5793268;-1;-1;-1;-1;-1;15;2093
5797080;5793268;-1;-1;-1;-1;-1;15;4315
5797081;5793268;-1;-1;-1;-1;-1;18;4935
5797082;5793268;-1;-1;-1;-1;-1;26;11352
5798974;5793268;-1;-1;-1;-1;-1;-1;-1
5798975;5793268;-1;-1;-1;-1;-1;27;10259
5798976;5793268;-1;-1;-1;-1;-1;29;10147
5798977;5793268;-1;-1;-1;-1;-1;23;8242
5798978;5793268;-1;-1;-1;-1;-1;21;7714
5798979;5793268;-1;-1;-1;-1;-1;22;8072
5798980;5793268;-1;-1;-1;-1;-1;22;7448
5798981;5793268;-1;-1;-1;-1;-1;24;7836
5798982;5793268;-1;-1;-1;-1;-1;12;2330
5798983;5793268;-1;-1;-1;-1;-1;15;2760
5798984;5793268;-1;-1;-1;-1;-1;17;3147
5798985;5793268;-1;-1;-1;-1;-1;15;3983
5798986;5793268;-1;-1;-1;-1;-1;16;4248
5798987;5793268;-1;-1;-1;-1;-1;18;4708
5798988;5793268;-1;-1;-1;-1;-1;26;10828
5800879;5793268;-1;-1;-1;-1;-1;30;13273
5800880;5793268;-1;-1;-1;-1;-1;-1;-1
5800881;5793268;-1;-1;-1;-1;-1;34;16899
5800882;5793268;-1;-1;-1;-1;-1;23;7465
5800883;5793268;-1;-1;-1;-1;-1;22;7242
5800884;5793268;-1;-1;-1;-1;-1;21;7530
5800885;5793268;-1;-1;-1;-1;-1;20;7233
5800886;5793268;-1;-1;-1;-1;-1;23;7191
5800887;5793268;-1;-1;-1;-1;-1;24;7824
5800888;5793268;-1;-1;-1;-1;-1;17;5214
5800889;5793268;-1;-1;-1;-1;-1;13;2724
5800890;5793268;-1;-1;-1;-1;-1;17;3575
5800891;5793268;-1;-1;-1;-1;-1;14;3653
5800892;5793268;-1;-1;-1;-1;-1;15;4091
5800893;5793268;-1;-1;-1;-1;-1;17;4257
5800894;5793268;-1;-1;-1;-1;-1;26;10834
5800895;5793268;-1;-1;-1;-1;-1;26;10734
5802783;5793268;-1;-1;-1;-1;-1;30;13206
5802784;5793268;-1;-1;-1;-1;-1;32;13437
5802785;5793268;-1;-1;-1;-1;-1;-1;-1
5802786;5793268;-1;-1;-1;-1;-1;34;16652
5802787;5793268;-1;-1;-1;-1;-1;20;7276
5802788;5793268;-1;-1;-1;-1;-1;20;7029
5802789;5793268;-1;-1;-1;-1;-1;22;7771
5802790;5793268;-1;-1;-1;-1;-1;21;7294
5802791;5793268;-1;-1;-1;-1;-1;20;6835
5802792;5793268;-1;-1;-1;-1;-1;21;7020
5802793;5793268;-1;-1;-1;-1;-1;17;5155
5802794;5793268;-1;-1;-1;-1;-1;13;2971
5802795;5793268;-1;-1;-1;-1;-1;13;3301
5802796;5793268;-1;-1;-1;-1;-1;15;3698
5802797;5793268;-1;-1;-1;-1;-1;16;4017
5802798;5793268;-1;-1;-1;-1;-1;18;4478
5802799;5793268;-1;-1;-1;-1;-1;24;10147
5802800;5793268;-1;-1;-1;-1;-1;25;10315
5802801;5793268;-1;-1;-1;-1;-1;26;10674
