from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5797074;5810422;123;8622;83;66;8471;24;10356
5797075;5810422;126;8831;83;69;8680;27;10689
5797076;5810422;122;8547;120;104;8950;22;9801
5797077;5810422;124;8673;120;106;9076;26;10233
5797078;5810422;-1;-1;-1;-1;-1;27;10771
5797079;5810422;-1;-1;-1;-1;-1;25;10607
5797080;5810422;128;8958;122;110;9362;22;9818
5797081;5810422;128;8944;122;110;9347;25;10438
5797082;5810422;44;3068;44;44;3068;11;2480
5798974;5810422;176;12286;125;108;12281;-1;-1
5798975;5810422;159;11115;113;88;10925;30;12986
5798976;5810422;159;11109;113;88;10920;32;12873
5798977;5810422;-1;-1;-1;-1;-1;26;10969
5798978;5810422;-1;-1;-1;-1;-1;24;10440
5798979;5810422;120;8378;83;66;8222;25;10798
5798980;5810422;120;8378;83;66;8222;25;10174
5798981;5810422;124;8650;88;70;8493;27;10562
5798982;5810422;120;8378;116;100;8696;22;9662
5798983;5810422;118;8253;113;98;8570;24;9602
5798984;5810422;118;8245;113;98;8563;26;9593
5798985;5810422;123;8611;120;105;9014;22;9485
5798986;5810422;121;8473;117;101;8790;22;9751
5798987;5810422;125;8728;121;107;9132;25;10211
5798988;5810422;38;2652;38;38;2652;10;1956
5800879;5810422;168;11790;121;109;12344;27;12385
5800880;5810422;172;12069;123;112;12561;-1;-1
5800881;5810422;162;11319;117;91;11129;31;16012
5800882;5810422;121;8467;112;88;9168;26;10191
5800883;5810422;121;8502;112;88;9204;25;9968
5800884;5810422;-1;-1;-1;-1;-1;24;10257
5800885;5810422;117;8159;83;64;8064;23;9960
5800886;5810422;114;8011;83;66;8208;26;9917
5800887;5810422;116;8131;88;70;8480;27;10551
5800888;5810422;108;7590;105;88;7907;22;8778
5800889;5810422;114;7993;111;94;8311;22;9367
5800890;5810422;115;8070;112;95;8387;24;9279
5800891;5810422;118;8280;115;98;8597;21;9156
5800892;5810422;117;8216;113;97;8534;22;9593
5800893;5810422;120;8378;116;100;8696;24;9760
5800894;5810422;37;2562;37;37;2562;10;1962
5800895;5810422;33;2321;33;33;2321;10;1862
5802783;5810422;167;11691;131;117;30211;27;12318
5802784;5810422;165;11572;129;113;12622;29;12549
5802785;5810422;169;11851;131;116;12840;-1;-1
5802786;5810422;-1;-1;-1;-1;-1;30;15764
5802787;5810422;120;8366;112;86;9068;23;10002
5802788;5810422;117;8168;107;83;8870;23;9755
5802789;5810422;117;8169;107;83;8871;25;10498
5802790;5810422;118;8238;83;67;8313;24;10020
5802791;5810422;111;7739;83;66;7671;23;9561
5802792;5810422;114;7976;88;70;7908;24;9747
5802793;5810422;105;7361;103;87;7764;21;8719
5802794;5810422;110;7697;106;90;8014;21;9004
5802795;5810422;110;7697;106;90;8015;20;9005
5802796;5810422;112;7811;109;94;8214;22;9201
5802797;5810422;117;8172;113;97;8489;23;9520
5802798;5810422;119;8347;116;99;8664;24;9253
5802799;5810422;29;2005;29;29;2005;9;1840
5802800;5810422;28;1926;28;28;1926;10;1713
5802801;5810422;33;2294;33;33;2294;10;1511
5804689;5810422;165;11525;136;114;30045;27;12305
5804690;5810422;162;11356;130;112;29875;28;12297
5804691;5810422;165;11556;136;119;30399;25;11086
5804692;5810422;168;11748;141;122;30591;27;11053
5804693;5810422;120;8367;112;86;9069;25;10066
5804694;5810422;113;7928;100;80;8629;23;9672
5804695;5810422;112;7854;100;79;8556;25;10585
5804696;5810422;108;7578;83;64;7536;22;9213
5804697;5810422;107;7509;83;63;7441;23;9302
5804698;5810422;115;8037;88;71;7969;24;9848
5804699;5810422;102;7139;98;82;7456;20;8435
5804700;5810422;101;7098;96;84;7502;21;8375
5804701;5810422;105;7348;102;87;7751;22;8764
5804702;5810422;106;7411;103;86;7728;21;8583
5804703;5810422;108;7561;105;88;7878;21;8758
5804704;5810422;110;7709;108;92;8112;23;9178
5804705;5810422;25;1761;25;25;1761;10;2014
5804706;5810422;25;1722;25;25;1722;13;2178
5804707;5810422;-1;-1;-1;-1;-1;13;2098
5806593;5810422;165;11541;135;115;30061;28;12820
5806594;5810422;160;11171;132;109;29691;27;12055
5806595;5810422;159;11137;131;109;29657;26;11937
5806596;5810422;162;11322;135;116;30165;28;14609
5806597;5810422;167;11697;139;122;30540;24;10804
5806598;5810422;172;12007;142;126;30850;24;10567
5806599;5810422;111;7764;96;78;8466;22;9423
5806600;5810422;108;7537;94;74;8238;23;9280
5806601;5810422;105;7337;83;66;7649;22;9134
5806602;5810422;109;7620;83;65;7578;23;9331
5806603;5810422;111;7768;83;67;7726;22;8381
5806604;5810422;102;7136;98;82;7453;20;8318
5806605;5810422;97;6822;93;80;7225;21;8181
5806606;5810422;100;7009;94;82;7412;20;8241
5806607;5810422;103;7192;99;83;7509;22;8604
5806608;5810422;107;7513;104;87;7830;23;8949
5806609;5810422;112;7833;109;94;8236;23;9130
5806610;5810422;20;1406;20;20;1406;11;2407
5806611;5810422;22;1565;22;22;1565;13;2340
5806612;5810422;15;1032;15;15;1032;16;3218
5806613;5810422;27;1909;27;27;1909;10;764
5808496;5810422;170;11887;133;120;30088;29;12877
5808497;5810422;170;11867;136;119;30386;29;12840
5808498;5810422;168;11764;136;118;30283;28;12570
5808499;5810422;156;10922;130;110;29766;25;11513
5808500;5810422;160;11213;133;115;30056;28;14860
5808501;5810422;172;12048;142;127;30892;23;10679
5808502;5810422;172;12060;142;127;30904;25;10554
5808503;5810422;112;7862;100;79;8564;25;9551
5808504;5810422;108;7551;94;75;8253;23;9192
5808505;5810422;102;7171;86;69;7873;22;8850
5808506;5810422;101;7085;83;69;7860;21;8824
5808507;5810422;98;6867;91;77;7078;20;8154
5808508;5810422;95;6683;90;75;6894;19;7856
5808509;5810422;95;6625;89;77;7028;19;7931
5808510;5810422;99;6927;93;81;7330;22;8420
5808511;5810422;97;6806;92;79;7209;25;8821
5808512;5810422;-1;-1;-1;-1;-1;25;9007
5808513;5810422;23;1618;23;23;1618;11;2873
5808514;5810422;18;1243;18;18;1243;10;2494
5808515;5810422;14;981;14;14;981;10;2677
5808516;5810422;11;805;11;11;805;14;3136
5808517;5810422;9;629;9;9;629;17;3322
5808518;5810422;14;1014;14;14;1014;12;786
5810399;5810422;175;12237;136;116;29824;-1;-1
5810400;5810422;174;12162;136;118;30001;31;13018
5810401;5810422;172;12056;139;122;30575;30;12976
5810402;5810422;151;10602;130;112;29908;26;12023
5810403;5810422;152;10673;132;113;29922;25;11483
5810404;5810422;162;11319;135;116;30162;31;14867
5810405;5810422;-1;-1;-1;-1;-1;25;10721
5810406;5810422;174;12210;146;129;31053;24;10291
5810407;5810422;-1;-1;-1;-1;-1;23;9300
5810408;5810422;-1;-1;-1;-1;-1;22;8965
5810409;5810422;98;6873;83;66;6831;21;8590
5810410;5810422;95;6684;83;63;6642;21;8412
5810411;5810422;99;6939;94;79;7150;21;8102
5810412;5810422;91;6389;84;71;6600;19;7798
5810413;5810422;89;6232;81;71;6635;19;7585
5810414;5810422;91;6404;86;74;6807;21;7848
5810415;5810422;97;6810;92;79;7214;24;8164
5810416;5810422;31;2201;31;31;2201;13;3297
5810417;5810422;22;1566;22;22;1566;11;2972
5810418;5810422;21;1488;21;21;1488;12;2891
5810419;5810422;15;1084;15;15;1084;14;3573
5810420;5810422;10;731;10;10;731;15;3204
5810421;5810422;9;617;9;9;617;17;3311
5810422;5810422;0;0;0;0;0;0;0
5810423;5810422;58;4030;58;58;4030;28;12339
5810457;5810422;168;11762;159;142;28368;31;15004
5810458;5810422;166;11626;155;136;32386;31;13681
5810462;5810422;187;13114;147;122;25222;33;15107
5810463;5810422;187;13120;141;120;24719;33;15179
5810464;5810422;191;13387;145;125;32109;34;15436
5812300;5810422;170;11896;133;110;29390;-1;-1
5812301;5810422;173;12127;133;113;29621;-1;-1
5812302;5810422;178;12434;140;117;29928;34;13238
5812303;5810422;-1;-1;-1;-1;-1;31;13041
5812304;5810422;148;10360;131;117;30235;25;11793
5812305;5810422;149;10411;131;118;30291;27;13727
5812306;5810422;-1;-1;-1;-1;-1;26;10771
5812307;5810422;-1;-1;-1;-1;-1;24;10459
5812308;5810422;120;8413;117;105;8344;23;9893
5812309;5810422;120;8425;117;105;8356;22;9233
5812310;5810422;-1;-1;-1;-1;-1;22;9040
5812311;5810422;97;6820;83;65;6778;21;8593
5812312;5810422;93;6521;82;62;6535;20;8342
5812313;5810422;91;6350;81;65;6750;20;8052
5812314;5810422;90;6277;81;66;6307;19;7595
5812315;5810422;85;5972;80;69;6490;18;7292
5812316;5810422;88;6175;84;72;6182;21;7662
5812317;5810422;92;6421;88;75;6428;23;8070
5812318;5810422;29;2065;29;29;2065;11;3186
5812319;5810422;25;1741;25;25;1741;13;3223
5812320;5810422;26;1822;26;26;1822;11;2954
5812321;5810422;26;1844;26;26;1844;14;3429
5812322;5810422;13;885;13;13;885;17;3314
5812323;5810422;12;821;12;12;821;28;9219
5812324;5810422;13;936;13;13;936;31;12485
5812325;5810422;59;4130;59;59;4130;28;12301
5812353;5810422;138;9661;138;138;9661;29;13527
5812354;5810422;141;9867;141;141;9867;29;13746
5812355;5810422;149;10418;149;149;10418;28;13887
5812356;5810422;147;10300;147;147;10300;30;14306
5812358;5810422;181;12699;172;151;32455;34;14985
5812359;5810422;179;12497;164;141;32731;32;15014
5812360;5810422;174;12162;157;136;32395;31;14087
5812361;5810422;172;12024;149;132;32086;31;14059
5812362;5810422;173;12135;149;132;31141;35;14664
5812363;5810422;179;12505;149;131;31024;32;14594
5812364;5810422;181;12705;141;121;25105;33;14836
5812365;5810422;186;13020;146;121;25098;34;15274
5812366;5810422;195;13646;145;126;32205;36;15694
5814173;5810422;324;22647;191;160;33432;62;31314
5814174;5810422;333;23325;202;164;33939;63;31295
5814175;5810422;335;23417;202;166;34031;62;30832
5814176;5810422;291;20351;218;195;36100;64;30931
5814201;5810422;167;11710;129;107;29204;-1;-1
5814202;5810422;171;11959;133;111;29453;32;13643
5814203;5810422;-1;-1;-1;-1;-1;30;13166
5814204;5810422;-1;-1;-1;-1;-1;27;11826
5814205;5810422;145;10135;131;114;28670;25;11460
5814206;5810422;145;10133;129;114;28668;28;13581
5814207;5810422;127;8870;124;112;8801;23;10404
5814208;5810422;126;8842;124;111;8773;24;10350
5814209;5810422;118;8265;115;103;8196;22;9720
5814210;5810422;117;8201;115;102;8133;24;9713
5814211;5810422;-1;-1;-1;-1;-1;24;9283
5814212;5810422;-1;-1;-1;-1;-1;22;8754
5814213;5810422;94;6556;82;67;6888;23;8674
5814214;5810422;89;6204;81;64;6165;19;7923
5814215;5810422;87;6066;80;62;6027;21;7488
5814216;5810422;83;5804;79;66;5812;19;7166
5814217;5810422;83;5826;79;67;5833;22;7122
5814218;5810422;-1;-1;-1;-1;-1;22;7757
5814219;5810422;32;2248;32;32;2248;12;3272
5814220;5810422;29;2039;29;29;2039;14;3534
5814221;5810422;30;2088;30;30;2088;15;3304
5814222;5810422;30;2107;30;30;2107;16;3562
5814223;5810422;16;1116;16;16;1116;27;9140
5814224;5810422;19;1325;19;19;1325;28;9229
5814225;5810422;-1;-1;-1;-1;-1;30;12271
5814226;5810422;60;4230;60;60;4230;28;12091
5814227;5810422;61;4261;61;61;4261;27;11863
5814253;5810422;136;9552;136;136;9552;33;13575
5814254;5810422;147;10293;144;127;31421;33;13789
5814255;5810422;146;10239;144;127;31367;32;13964
5814256;5810422;151;10579;151;151;10579;31;14367
5814257;5810422;158;11026;158;158;11026;30;14850
5814258;5810422;153;10727;153;153;10727;31;14691
5814259;5810422;156;10948;156;156;10948;34;14961
5814260;5810422;178;12474;164;141;32708;35;15510
5814261;5810422;175;12218;157;137;32451;32;14281
5814262;5810422;176;12317;149;133;26320;31;14155
5814263;5810422;177;12369;149;131;26208;32;14414
5814264;5810422;182;12727;149;129;30878;32;14471
5814265;5810422;181;12667;137;121;25449;32;14708
5814266;5810422;187;13107;149;127;25869;34;15173
5814267;5810422;204;14268;149;124;32592;37;16601
5814268;5810422;201;14089;139;118;25550;37;16466
5816065;5810422;330;23125;197;161;33715;64;33258
5816068;5810422;320;22374;191;155;33135;59;32344
5816069;5810422;323;22626;191;159;33388;59;32542
5816070;5810422;308;21581;178;144;32366;60;32690
5816071;5810422;308;21575;178;145;32420;60;32533
5816072;5810422;310;21669;178;146;32514;59;31071
5816073;5810422;295;20638;191;151;32805;60;30935
5816074;5810422;290;20280;197;159;33606;59;30605
5816075;5810422;292;20413;218;196;36162;60;30454
5816099;5810422;177;12398;140;117;29881;27;13542
5816100;5810422;162;11329;129;109;29320;28;13473
5816101;5810422;161;11245;131;109;11230;30;13502
5816102;5810422;-1;-1;-1;-1;-1;28;13012
5816103;5810422;-1;-1;-1;-1;-1;26;11735
5816104;5810422;142;9907;129;111;28442;25;11484
5816105;5810422;131;9147;125;111;28452;27;13329
5816106;5810422;128;8983;124;114;28655;23;10373
5816107;5810422;122;8507;118;107;8438;23;10026
5816108;5810422;116;8122;114;101;8053;22;10134
5816109;5810422;113;7896;111;98;7828;23;9439
5816110;5810422;112;7854;110;97;7785;23;9153
5816111;5810422;-1;-1;-1;-1;-1;25;9107
5816112;5810422;-1;-1;-1;-1;-1;24;8861
5816113;5810422;87;6093;80;65;6233;21;7984
5816114;5810422;83;5793;79;61;5757;18;7067
5816115;5810422;79;5532;77;62;5771;17;6793
5816116;5810422;79;5540;77;63;5547;21;7020
5816117;5810422;83;5786;79;66;5794;20;7010
5816118;5810422;35;2473;35;35;2473;12;3801
5816119;5810422;33;2302;33;33;2302;15;3715
5816120;5810422;32;2273;32;32;2273;18;3559
5816121;5810422;31;2139;31;31;2139;15;3463
5816122;5810422;25;1739;25;25;1739;23;8849
5816123;5810422;21;1483;21;21;1483;26;9082
5816124;5810422;33;2295;33;33;2295;28;9171
5816125;5810422;-1;-1;-1;-1;-1;31;12332
5816126;5810422;65;4540;65;65;4540;30;12027
5816127;5810422;62;4324;62;62;4324;28;11648
5816152;5810422;134;9403;135;131;31673;34;15439
5816153;5810422;146;10196;143;126;31323;35;16240
5816154;5810422;143;9980;141;123;31107;38;18430
5816155;5810422;144;10060;142;124;31188;37;18527
5816156;5810422;157;11005;157;157;11005;31;14901
5816157;5810422;156;10928;156;156;10928;33;14862
5816158;5810422;180;12631;149;133;31327;35;15541
5816159;5810422;180;12593;149;132;31289;35;15491
5816160;5810422;180;12592;149;132;31288;33;14738
5816161;5810422;179;12563;157;137;31632;35;15651
5816162;5810422;178;12432;141;120;30773;34;15655
5816163;5810422;178;12445;137;118;31113;35;15280
5816164;5810422;182;12748;133;118;31096;33;14942
5816165;5810422;185;12978;137;119;26410;34;15237
5816166;5810422;190;13315;141;121;33405;34;15555
5816167;5810422;196;13731;139;118;25566;38;16336
5817963;5810422;335;23445;202;166;34035;60;33048
5817964;5810422;331;23179;197;162;33769;61;32990
5817965;5810422;329;23015;197;159;33605;59;32542
5817966;5810422;325;22753;191;161;33514;58;32265
5817967;5810422;314;21998;191;150;32759;58;32213
5817968;5810422;310;21669;178;145;32430;58;32530
5817969;5810422;306;21393;166;141;32154;59;32420
5817970;5810422;305;21323;166;141;32167;59;32652
5817971;5810422;297;20808;178;145;32435;59;31120
5817972;5810422;292;20464;185;150;32735;58;30790
5817973;5810422;287;20125;197;157;33451;57;30438
5817974;5810422;286;19986;191;160;33483;57;30231
5817975;5810422;279;19501;195;162;33623;58;29904
5817976;5810422;277;19363;195;168;34008;57;29590
5817977;5810422;269;18848;200;171;34264;60;29698
5817997;5810422;178;12454;140;117;29936;33;13408
5817998;5810422;179;12510;140;118;29993;29;13679
5817999;5810422;161;11262;129;110;29388;27;13332
5818000;5810422;156;10921;128;105;10905;27;13061
5818001;5810422;156;10912;128;105;10896;30;13051
5818002;5810422;142;9918;129;111;28435;26;11762
5818003;5810422;138;9691;127;107;28207;24;11082
5818004;5810422;134;9358;124;107;28192;29;13685
5818005;5810422;136;9510;127;110;28411;23;10287
5818006;5810422;121;8451;118;106;8383;22;9851
5818007;5810422;116;8155;114;102;8086;22;9612
5818008;5810422;111;7762;109;96;7694;21;9170
5818009;5810422;107;7492;105;92;7423;21;8908
5818010;5810422;105;7320;102;90;7252;21;8872
5818011;5810422;103;7230;101;88;7161;21;8660
5818012;5810422;103;7217;100;88;7148;21;8652
5818013;5810422;81;5656;78;69;5963;19;7069
5818014;5810422;77;5402;75;65;5709;17;6637
5818015;5810422;75;5261;74;62;5502;20;6678
5818016;5810422;84;5854;79;67;5861;14;3985
5818017;5810422;37;2591;37;37;2591;13;3936
5818018;5810422;40;2821;40;40;2821;15;4379
5818019;5810422;32;2243;32;32;2243;19;4614
5818020;5810422;29;2060;29;29;2060;24;8324
5818021;5810422;26;1792;26;26;1792;22;8734
5818022;5810422;28;1954;28;28;1954;25;8798
5818023;5810422;31;2150;31;31;2150;21;8521
5818024;5810422;34;2382;34;34;2382;32;12272
5818025;5810422;102;7132;89;69;7208;26;9591
5818026;5810422;101;7036;89;67;7110;26;9582
5818027;5810422;64;4464;64;64;4464;27;9691
5818052;5810422;135;9455;135;121;30969;32;16055
5818053;5810422;138;9658;137;118;30785;36;18271
5818054;5810422;141;9872;140;121;31000;38;18474
5818055;5810422;161;11254;161;161;11254;32;15098
5818056;5810422;161;11269;161;161;11269;34;15249
5818057;5810422;179;12499;149;131;31195;35;15518
5818058;5810422;176;12291;149;133;30509;34;15361
5818059;5810422;175;12265;149;132;30483;33;14935
5818060;5810422;176;12322;149;133;30541;35;15657
5818061;5810422;174;12155;133;116;30497;34;15519
5818062;5810422;177;12389;141;119;30744;34;15287
5818063;5810422;181;12647;149;128;26416;37;15485
5818064;5810422;189;13254;141;120;33325;33;15260
5818065;5810422;190;13302;137;118;32946;34;15546
5818066;5810422;196;13707;145;122;26327;37;15995
5818067;5810422;200;13978;145;126;26598;39;16317
5818068;5810422;202;14145;145;123;29817;40;16702
5818069;5810422;205;14374;145;126;30047;43;17072
5818070;5810422;-1;-1;-1;-1;-1;43;17809
5818071;5810422;226;15849;158;142;26465;41;17695
5818072;5810422;230;16091;165;144;32022;39;19330
5819860;5810422;336;23498;202;166;34088;59;33087
5819861;5810422;326;22828;197;157;33467;58;32743
5819862;5810422;323;22601;191;159;33412;59;32531
5819863;5810422;319;22299;191;155;33110;57;32159
5819864;5810422;315;22074;191;152;32884;57;31967
5819865;5810422;309;21607;178;144;32368;57;31824
5819866;5810422;306;21451;172;142;32212;58;32487
5819867;5810422;303;21209;166;141;32144;58;32353
5819868;5810422;310;21691;178;144;31994;60;31267
5819869;5810422;292;20466;191;156;33213;58;30740
5819870;5810422;287;20103;191;155;33124;58;30464
5819871;5810422;285;19939;191;159;33366;59;30306
5819872;5810422;284;19911;191;162;33588;57;29790
5819873;5810422;277;19373;195;168;34005;56;29507
5819874;5810422;274;19184;200;170;34191;57;29320
5819875;5810422;267;18704;208;183;35108;58;29172
5819876;5810422;261;18256;203;184;35178;61;29382
5819893;5810422;183;12809;146;123;30292;34;13447
5819894;5810422;-1;-1;-1;-1;-1;31;13267
5819895;5810422;161;11298;129;108;11120;29;13095
5819896;5810422;158;11084;128;105;10905;28;13189
5819897;5810422;155;10878;126;102;10699;27;12892
5819898;5810422;154;10767;128;102;10751;27;12901
5819899;5810422;152;10640;124;101;10624;28;12759
5819900;5810422;140;9814;129;109;28331;24;11115
5819901;5810422;140;9777;123;106;11358;30;13488
5819902;5810422;-1;-1;-1;-1;-1;23;10315
5819903;5810422;121;8471;118;106;8402;22;10004
5819904;5810422;117;8225;115;103;8156;24;9840
5819905;5810422;120;8367;117;105;8298;21;9098
5819906;5810422;107;7522;105;93;7454;23;9098
5819907;5810422;102;7138;100;87;7069;20;8569
5819908;5810422;99;6965;98;85;6896;21;8524
5819909;5810422;101;7037;99;86;6968;20;8570
5819910;5810422;81;5643;78;68;5951;20;7059
5819911;5810422;79;5500;76;66;5807;17;6643
5819912;5810422;71;4976;71;62;4981;19;6404
5819913;5810422;74;5153;73;65;5157;18;6056
5819914;5810422;41;2873;41;41;2873;14;4597
5819915;5810422;41;2856;41;41;2856;15;4347
5819916;5810422;40;2801;40;40;2801;17;4481
5819917;5810422;34;2358;34;34;2358;22;8001
5819918;5810422;30;2099;30;30;2099;22;8295
5819919;5810422;28;1944;28;28;1944;25;8783
5819920;5810422;32;2211;32;32;2211;27;8632
5819921;5810422;-1;-1;-1;-1;-1;24;8858
5819922;5810422;99;6950;89;66;7026;24;9432
5819923;5810422;97;6761;88;64;6837;24;9349
5819924;5810422;97;6818;88;64;6882;26;9508
5819949;5810422;132;9257;132;131;31696;32;16024
5819950;5810422;139;9712;137;119;30839;35;18166
5819951;5810422;141;9901;139;119;30603;36;18181
5819952;5810422;147;10263;144;121;30502;38;18069
5819953;5810422;152;10655;145;127;30911;34;15274
5819954;5810422;155;10838;146;133;29662;40;18656
5819955;5810422;160;11171;148;130;29475;33;15220
5819956;5810422;171;11936;149;128;30155;34;15281
5819957;5810422;170;11873;149;127;30092;35;15590
5819958;5810422;169;11836;133;117;30217;35;15713
5819959;5810422;183;12814;149;132;26690;37;17007
5819960;5810422;179;12561;145;128;29047;37;16642
5819961;5810422;190;13323;145;125;26532;36;16264
5819962;5810422;188;13174;139;120;26228;36;16066
5819963;5810422;197;13800;141;118;29279;39;16381
5819964;5810422;197;13815;135;116;29330;38;16408
5819965;5810422;200;14002;141;118;29505;40;16765
5819966;5810422;204;14278;145;122;29781;43;17086
5819967;5810422;207;14501;145;124;30394;42;18325
5819968;5810422;-1;-1;-1;-1;-1;40;18406
5819969;5810422;221;15437;148;135;31369;39;19745
5821755;5810422;371;25994;250;184;37101;61;33601
5821756;5810422;335;23430;202;166;34069;59;33475
5821757;5810422;329;23047;197;161;33687;59;32921
5821758;5810422;331;23191;197;163;33830;62;32761
5821759;5810422;319;22351;191;156;33161;60;32290
5821760;5810422;315;22047;191;151;32858;58;31924
5821761;5810422;312;21850;178;148;32611;57;31600
5821762;5810422;308;21581;178;145;32392;59;32542
5821763;5810422;307;21465;166;138;31546;58;31491
5821764;5810422;312;21856;172;142;31888;60;31864
5821765;5810422;295;20624;191;159;33370;59;30907
5821766;5810422;291;20373;191;159;33394;58;30511
5821767;5810422;292;20454;191;160;33476;60;30961
5821768;5810422;297;20777;197;160;33627;62;31343
5821769;5810422;277;19401;200;173;34408;59;29709
5821770;5810422;278;19490;200;175;34528;56;29216
5821771;5810422;273;19114;195;175;34535;56;28971
5821772;5810422;277;19410;204;179;34788;57;28875
5821773;5810422;259;18151;203;188;29819;57;28571
5821788;5810422;-1;-1;-1;-1;-1;29;13451
5821789;5810422;-1;-1;-1;-1;-1;33;13270
5821790;5810422;158;11055;140;113;10884;29;13120
5821791;5810422;156;10890;136;111;10719;30;13156
5821792;5810422;160;11223;129;107;11044;28;13217
5821793;5810422;155;10819;126;101;10640;26;12763
5821794;5810422;148;10369;120;96;10273;26;12485
5821795;5810422;148;10330;122;102;11091;27;12611
5821796;5810422;144;10087;117;103;27566;25;11624
5821797;5810422;147;10305;123;108;27874;29;13225
5821798;5810422;149;10457;123;106;11381;29;12760
5821799;5810422;124;8693;122;109;8625;22;10018
5821800;5810422;122;8524;118;107;8455;25;10200
5821801;5810422;-1;-1;-1;-1;-1;24;9342
5821802;5810422;-1;-1;-1;-1;-1;25;9290
5821803;5810422;103;7202;100;88;7133;22;8596
5821804;5810422;95;6667;93;80;6598;21;8127
5821805;5810422;85;5964;84;76;5968;19;7011
5821806;5810422;83;5823;83;74;5828;19;6932
5821807;5810422;73;5116;72;64;5120;16;6191
5821808;5810422;67;4704;67;59;4757;17;6123
5821809;5810422;68;4779;68;68;4779;15;5210
5821810;5810422;70;4896;70;70;4896;14;4620
5821811;5810422;72;5030;72;72;5030;15;4714
5821812;5810422;75;5263;75;75;5263;22;7623
5821813;5810422;76;5343;76;76;5343;20;7897
5821814;5810422;32;2259;32;32;2259;24;8289
5821815;5810422;76;5321;76;76;5321;24;7912
5821816;5810422;76;5337;76;76;5337;25;8523
5821817;5810422;-1;-1;-1;-1;-1;24;8842
5821818;5810422;100;6978;89;67;7054;23;8933
5821819;5810422;92;6446;82;62;6737;23;9003
5821820;5810422;97;6812;88;64;6876;24;9362
5821821;5810422;80;5620;80;80;5620;24;9437
5821846;5810422;133;9306;133;124;30683;35;18086
5821847;5810422;143;10014;137;117;30226;35;17798
5821848;5810422;144;10077;139;119;30333;35;17794
5821849;5810422;149;10437;145;124;30694;35;17606
