from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5798978;5810404;-1;-1;-1;-1;-1;30;14528
5798979;5810404;85;5954;82;75;23142;31;14886
5798980;5810404;83;5845;83;75;23142;30;14262
5798981;5810404;91;6345;89;79;23413;33;14650
5798982;5810404;134;9394;123;108;12670;27;13750
5798983;5810404;136;9491;118;106;12545;30;13690
5798984;5810404;143;10018;118;106;12537;32;13681
5798985;5810404;158;11080;130;111;12903;28;13573
5798986;5810404;156;10942;125;109;12764;28;13839
5798987;5810404;160;11198;130;113;13020;31;14299
5798988;5810404;167;11709;148;131;23291;28;14028
5800879;5810404;22;1554;22;22;1554;16;5853
5800880;5810404;26;1833;26;26;1833;-1;-1
5800881;5810404;88;6157;88;88;6157;11;1912
5800882;5810404;122;8523;114;98;9235;31;14279
5800883;5810404;122;8558;115;98;9270;30;14056
5800884;5810404;-1;-1;-1;-1;-1;30;14345
5800885;5810404;87;6078;84;73;22984;29;14048
5800886;5810404;89;6222;88;75;23128;31;14005
5800887;5810404;93;6494;90;79;23400;33;14639
5800888;5810404;144;10059;110;97;11881;27;12866
5800889;5810404;138;9652;115;102;12285;28;13455
5800890;5810404;141;9842;117;104;12361;30;13367
5800891;5810404;154;10749;123;107;12572;26;13244
5800892;5810404;153;10686;118;106;12508;28;13681
5800893;5810404;155;10848;123;108;12670;29;13848
5800894;5810404;166;11619;148;130;23201;28;14034
5800895;5810404;163;11378;145;127;28291;28;13934
5802783;5810404;21;1455;21;21;1455;16;5787
5802784;5810404;19;1337;19;19;1337;18;6018
5802785;5810404;23;1615;23;23;1615;-1;-1
5802786;5810404;-1;-1;-1;-1;-1;11;1664
5802787;5810404;120;8422;113;96;9134;29;14090
5802788;5810404;117;8224;109;93;23790;29;13843
5802789;5810404;117;8225;109;93;23791;31;14586
5802790;5810404;90;6327;89;77;23233;30;14108
5802791;5810404;91;6345;89;76;22591;29;13650
5802792;5810404;96;6722;91;79;22828;29;13835
5802793;5810404;140;9830;110;93;11652;27;12807
5802794;5810404;145;10166;110;98;11988;26;13092
5802795;5810404;145;10167;110;98;11989;26;13093
5802796;5810404;147;10280;115;100;12102;27;13289
5802797;5810404;152;10641;118;105;12464;28;13608
5802798;5810404;155;10817;123;107;12639;30;13341
5802799;5810404;158;11062;142;122;22644;27;13348
5802800;5810404;157;10983;142;121;22565;27;13516
5802801;5810404;162;11351;145;127;28263;29;13875
5804689;5810404;18;1290;18;18;1290;16;5774
5804690;5810404;16;1120;16;16;1120;17;5765
5804691;5810404;23;1644;23;23;1644;16;5749
5804692;5810404;26;1836;26;26;1836;20;6188
5804693;5810404;120;8423;113;96;9135;31;14154
5804694;5810404;114;7984;105;89;23549;29;13760
5804695;5810404;113;7910;103;88;23476;31;14673
5804696;5810404;98;6852;89;74;22456;27;13301
5804697;5810404;94;6613;84;72;22361;28;13390
5804698;5810404;97;6783;91;80;22889;29;13936
5804699;5810404;137;9608;107;90;11431;26;12523
5804700;5810404;137;9568;105;93;22422;26;12463
5804701;5810404;140;9817;110;93;11639;28;12852
5804702;5810404;141;9880;110;94;11702;27;12671
5804703;5810404;143;10031;110;96;11853;26;12846
5804704;5810404;145;10178;113;98;12001;29;13266
5804705;5810404;155;10818;137;118;22400;26;13162
5804706;5810404;154;10779;136;118;22361;30;13451
5804707;5810404;-1;-1;-1;-1;-1;31;13964
5806593;5810404;19;1305;19;19;1305;17;6288
5806594;5810404;13;936;13;13;936;16;5523
5806595;5810404;13;902;13;13;902;15;5405
5806596;5810404;20;1410;20;20;1410;13;5146
5806597;5810404;26;1785;26;26;1785;17;6041
5806598;5810404;30;2095;30;30;2095;17;6273
5806599;5810404;112;7821;100;87;23386;28;13511
5806600;5810404;108;7593;98;84;23158;29;13368
5806601;5810404;100;7003;92;75;22569;28;13222
5806602;5810404;99;6932;91;74;22498;28;13419
5806603;5810404;101;7081;92;76;22646;28;12469
5806604;5810404;137;9605;107;90;11427;26;12406
5806605;5810404;133;9291;101;89;22145;27;12269
5806606;5810404;135;9478;103;92;22332;26;12329
5806607;5810404;138;9661;107;91;11484;27;12692
5806608;5810404;143;9982;110;96;11805;29;13037
5806609;5810404;147;10302;115;100;12124;28;13218
5806610;5810404;149;10463;130;113;11510;27;12898
5806611;5810404;152;10623;135;115;22204;30;13304
5806612;5810404;155;10868;139;119;22450;32;13454
5806613;5810404;178;12485;151;132;24066;31;14753
5808496;5810404;24;1651;24;24;1651;18;6345
5808497;5810404;23;1631;23;23;1631;18;6308
5808498;5810404;22;1528;22;22;1528;17;6039
5808499;5810404;14;1011;14;14;1011;15;5264
5808500;5810404;19;1301;19;19;1301;9;760
5808501;5810404;31;2136;31;31;2136;17;6351
5808502;5810404;31;2149;31;31;2149;19;6549
5808503;5810404;113;7918;103;88;23484;31;13639
5808504;5810404;109;7607;98;84;23173;29;13280
5808505;5810404;103;7227;92;78;22793;27;12938
5808506;5810404;103;7215;91;78;22780;27;12912
5808507;5810404;131;9144;99;87;21998;26;12242
5808508;5810404;128;8960;97;84;21814;25;11944
5808509;5810404;130;9094;97;86;21948;25;12019
5808510;5810404;134;9396;103;90;22250;28;12508
5808511;5810404;133;9275;101;89;22129;31;12910
5808512;5810404;-1;-1;-1;-1;-1;30;13095
5808513;5810404;146;10236;130;111;11526;26;12388
5808514;5810404;145;10151;128;110;11441;26;12648
5808515;5810404;149;10441;130;112;11488;26;12912
5808516;5810404;153;10679;136;116;22261;30;13372
5808517;5810404;158;11090;140;122;22672;33;13557
5808518;5810404;164;11474;147;129;28387;34;15032
5810399;5810404;29;2002;29;29;2002;-1;-1
5810400;5810404;28;1926;28;28;1926;20;6486
5810401;5810404;26;1820;26;26;1820;19;6445
5810402;5810404;16;1153;16;16;1153;15;4910
5810403;5810404;17;1167;17;17;1167;14;5238
5810404;5810404;0;0;0;0;0;0;0
5810405;5810404;-1;-1;-1;-1;-1;18;6503
5810406;5810404;33;2298;33;33;2298;18;7033
5810407;5810404;-1;-1;-1;-1;-1;29;13388
5810408;5810404;-1;-1;-1;-1;-1;27;13053
5810409;5810404;105;7380;92;75;21751;26;12678
5810410;5810404;107;7470;91;73;21562;27;12500
5810411;5810404;132;9216;101;88;22070;26;12190
5810412;5810404;124;8666;92;80;21520;25;11886
5810413;5810404;124;8701;88;80;21555;24;11673
5810414;5810404;127;8873;95;83;21727;26;11936
5810415;5810404;133;9280;101;89;22134;30;12252
5810416;5810404;141;9880;123;106;11170;27;12176
5810417;5810404;141;9848;123;106;11139;25;12255
5810418;5810404;144;10106;128;109;11397;27;12694
5810419;5810404;152;10641;135;116;22223;29;13376
5810420;5810404;155;10862;139;119;22443;31;13439
5810421;5810404;158;11078;140;122;22659;32;13546
5810422;5810404;162;11319;145;126;28231;31;14867
5810423;5810404;209;14607;163;146;29208;33;16224
5810457;5810404;300;20993;136;108;36477;35;28606
5810458;5810404;298;20857;130;105;36221;35;29160
5810462;5810404;319;22345;123;91;36027;38;30586
5810463;5810404;319;22351;123;94;34080;38;30658
5810464;5810404;323;22618;123;92;33961;39;30915
5812300;5810404;35;2455;35;35;2455;-1;-1
5812301;5810404;33;2291;33;33;2291;-1;-1
5812302;5810404;33;2326;33;33;2326;23;6706
5812303;5810404;-1;-1;-1;-1;-1;20;6509
5812304;5810404;21;1479;21;21;1479;14;4681
5812305;5810404;22;1536;22;22;1536;11;4263
5812306;5810404;-1;-1;-1;-1;-1;17;5107
5812307;5810404;-1;-1;-1;-1;-1;16;4985
5812308;5810404;61;4241;58;48;4744;17;6636
5812309;5810404;61;4253;58;48;4756;28;13321
5812310;5810404;-1;-1;-1;-1;-1;28;13128
5812311;5810404;111;7747;93;74;21698;26;12681
5812312;5810404;110;7667;91;71;21455;26;12430
5812313;5810404;113;7882;90;74;21670;25;12140
5812314;5810404;118;8291;87;76;21227;24;11683
5812315;5810404;122;8556;87;78;21410;24;11380
5812316;5810404;126;8848;95;81;21102;27;11751
5812317;5810404;130;9095;97;85;21348;29;12158
5812318;5810404;139;9744;123;104;11034;25;12034
5812319;5810404;137;9597;120;104;10851;27;12264
5812320;5810404;149;10440;130;112;11487;26;12757
5812321;5810404;149;10462;130;113;11509;29;13232
5812322;5810404;158;11033;132;116;21349;32;13549
5812323;5810404;161;11282;137;120;21606;33;13104
5812324;5810404;163;11396;145;127;28308;36;16370
5812325;5810404;208;14569;163;145;29169;33;16186
5812353;5810404;270;18892;154;113;29306;33;27129
5812354;5810404;273;19098;154;116;29512;33;27348
5812355;5810404;281;19649;151;125;44685;32;27489
5812356;5810404;279;19530;151;123;37484;35;27908
5812358;5810404;313;21930;148;112;43828;39;28587
5812359;5810404;310;21728;137;110;36566;36;28616
5812360;5810404;306;21393;130;105;36230;36;29566
5812361;5810404;304;21255;123;100;35921;36;29538
5812362;5810404;305;21365;123;94;35453;40;30143
5812363;5810404;311;21736;123;92;35337;37;30073
5812364;5810404;313;21935;122;87;42373;38;30316
5812365;5810404;318;22251;123;89;42480;39;30753
5812366;5810404;327;22877;123;93;34057;41;31174
5814173;5810404;198;13841;161;137;46540;48;27888
5814174;5810404;207;14519;174;147;47218;49;27869
5814175;5810404;209;14611;174;148;47310;48;27406
5814176;5810404;165;11545;164;155;13818;50;27505
5814201;5810404;37;2618;37;37;2618;-1;-1
5814202;5810404;38;2660;38;38;2660;18;4693
5814203;5810404;-1;-1;-1;-1;-1;16;4216
5814204;5810404;-1;-1;-1;-1;-1;16;4714
5814205;5810404;25;1740;25;25;1740;14;4347
5814206;5810404;25;1777;25;25;1777;12;4117
5814207;5810404;38;2646;37;25;3149;15;4740
5814208;5810404;40;2809;39;27;3312;15;4876
5814209;5810404;58;4094;57;46;4596;16;6463
5814210;5810404;58;4030;56;45;4533;18;6455
5814211;5810404;-1;-1;-1;-1;-1;30;13371
5814212;5810404;-1;-1;-1;-1;-1;28;12842
5814213;5810404;115;8020;93;76;21808;28;12762
5814214;5810404;115;8053;87;74;21085;25;12011
5814215;5810404;117;8195;87;72;20947;26;11576
5814216;5810404;126;8826;90;76;20732;25;11254
5814217;5810404;126;8848;90;76;20753;28;11210
5814218;5810404;-1;-1;-1;-1;-1;28;11845
5814219;5810404;136;9540;120;105;11037;25;11944
5814220;5810404;134;9356;117;101;10610;27;12024
5814221;5810404;153;10706;136;117;22288;30;13107
5814222;5810404;153;10725;136;117;22307;31;13365
5814223;5810404;154;10815;128;111;11802;32;13025
5814224;5810404;154;10769;128;111;11756;33;13113
5814225;5810404;-1;-1;-1;-1;-1;36;16156
5814226;5810404;205;14329;162;142;28929;33;15976
5814227;5810404;200;14015;154;137;28615;32;15747
5814253;5810404;268;18779;151;122;43612;37;27177
5814254;5810404;279;19519;127;95;33265;37;27391
5814255;5810404;278;19466;127;94;33211;36;27566
5814256;5810404;283;19810;152;127;44846;35;27969
5814257;5810404;289;20257;155;133;45271;34;28452
5814258;5810404;285;19958;154;129;44972;35;28293
5814259;5810404;288;20179;154;132;45193;38;28563
5814260;5810404;310;21705;137;109;36543;39;30989
5814261;5810404;306;21449;130;106;36286;37;29761
5814262;5810404;308;21547;123;98;35721;36;29634
5814263;5810404;309;21599;123;96;35609;37;29893
5814264;5810404;314;21958;123;90;35191;36;29950
5814265;5810404;313;21897;115;87;35530;37;30187
5814266;5810404;319;22333;123;91;35290;39;30652
5814267;5810404;336;23499;123;91;34444;42;32080
5814268;5810404;333;23315;116;86;34284;41;31945
5816065;5810404;205;14319;169;143;46995;50;29832
5816068;5810404;194;13568;161;133;46243;45;28918
5816069;5810404;197;13820;161;136;46496;45;29116
5816070;5810404;182;12775;146;122;45474;46;29264
5816071;5810404;182;12770;146;123;45528;46;29107
5816072;5810404;184;12863;146;124;45622;45;27645
5816073;5810404;169;11832;160;128;45914;46;27509
5816074;5810404;164;11474;159;142;46886;45;27178
5816075;5810404;166;11607;165;155;13880;46;27028
5816099;5810404;51;3592;51;51;3592;13;4592
5816100;5810404;43;3009;42;38;4537;14;4523
5816101;5810404;49;3400;45;37;4454;16;4551
5816102;5810404;-1;-1;-1;-1;-1;14;4061
5816103;5810404;-1;-1;-1;-1;-1;14;4622
5816104;5810404;31;2137;30;20;2776;14;4371
5816105;5810404;33;2284;31;20;2786;12;3866
5816106;5810404;36;2486;35;23;2989;14;4457
5816107;5810404;40;2829;39;28;3332;15;4846
5816108;5810404;56;3920;55;43;4423;14;4955
5816109;5810404;53;3725;51;40;4228;18;6182
5816110;5810404;56;3954;56;44;4456;18;6422
5816111;5810404;-1;-1;-1;-1;-1;20;6890
5816112;5810404;-1;-1;-1;-1;-1;20;7282
5816113;5810404;121;8473;90;75;21153;27;12072
5816114;5810404;120;8376;85;71;20677;24;11156
5816115;5810404;122;8554;87;71;20691;23;10881
5816116;5810404;122;8561;87;72;20467;26;11108
5816117;5810404;126;8808;90;76;20714;26;11098
5816118;5810404;131;9149;111;92;20730;24;11376
5816119;5810404;131;9175;113;93;20757;28;11922
5816120;5810404;158;11055;132;117;21371;33;13362
5816121;5810404;156;10921;131;113;11908;30;13266
5816122;5810404;150;10521;125;107;11508;29;12733
5816123;5810404;150;10506;125;107;11493;31;12967
5816124;5810404;151;10578;128;108;11565;33;13056
5816125;5810404;-1;-1;-1;-1;-1;37;16217
5816126;5810404;203;14235;161;141;28835;35;15912
5816127;5810404;197;13800;152;134;28400;33;15533
5816152;5810404;266;18629;128;98;33525;37;27032
5816153;5810404;277;19422;125;93;33167;38;27833
5816154;5810404;274;19206;125;90;32951;40;30023
5816155;5810404;276;19286;125;91;33032;40;30120
5816156;5810404;289;20235;155;133;45249;35;28503
5816157;5810404;288;20159;154;132;45173;37;28464
5816158;5810404;312;21857;123;99;35162;40;31020
5816159;5810404;312;21819;123;98;35124;40;30970
5816160;5810404;312;21818;123;98;35123;38;30217
5816161;5810404;311;21794;130;103;42528;40;31131
5816162;5810404;309;21658;116;88;34608;39;31134
5816163;5810404;310;21671;115;85;32965;40;30759
5816164;5810404;314;21974;109;85;32948;37;30421
5816165;5810404;317;22204;115;87;35145;38;30717
5816166;5810404;322;22541;116;88;35257;39;31034
5816167;5810404;328;22958;116;86;34300;43;31816
5817963;5810404;209;14639;174;148;47315;46;29622
5817964;5810404;205;14373;169;144;47048;47;29564
5817965;5810404;203;14209;167;142;46884;45;29115
5817966;5810404;199;13947;161;138;46622;44;28839
5817967;5810404;188;13192;160;127;45867;44;28787
5817968;5810404;184;12863;146;123;45538;44;29104
5817969;5810404;180;12587;131;92;45262;45;28994
5817970;5810404;179;12517;131;92;45276;45;29226
5817971;5810404;171;12002;146;123;45543;45;27694
5817972;5810404;167;11658;153;127;45843;44;27364
5817973;5810404;162;11319;159;140;46730;43;27012
5817974;5810404;160;11180;155;138;46592;43;26804
5817975;5810404;153;10695;152;140;46731;44;26478
5817976;5810404;151;10558;151;145;47116;43;26163
5817977;5810404;143;10042;146;149;47372;46;26272
5817997;5810404;52;3648;52;52;3648;20;5933
5817998;5810404;53;3704;53;53;3704;15;4728
5817999;5810404;46;3254;44;37;4480;13;4381
5818000;5810404;48;3347;44;32;4139;13;4111
5818001;5810404;52;3614;47;32;4120;16;4100
5818002;5810404;33;2285;31;20;2778;15;4649
5818003;5810404;29;2057;29;16;2551;13;3969
5818004;5810404;29;2023;28;16;2526;11;1746
5818005;5810404;32;2243;31;19;2745;16;5954
5818006;5810404;45;3141;43;32;3644;14;4888
5818007;5810404;47;3264;44;34;3766;16;5231
5818008;5810404;54;3759;54;41;4262;15;6009
5818009;5810404;56;3912;55;43;4414;16;6279
5818010;5810404;61;4243;58;48;4745;16;6655
5818011;5810404;74;5145;70;61;5648;17;7082
5818012;5810404;73;5132;70;60;5635;18;7467
5818013;5810404;124;8678;95;78;20883;24;11157
5818014;5810404;120;8424;90;74;20629;23;10725
5818015;5810404;118;8283;87;71;20422;26;10766
5818016;5810404;127;8876;93;77;20781;25;11420
5818017;5810404;126;8846;108;88;20428;25;11376
5818018;5810404;126;8821;108;88;20403;26;11317
5818019;5810404;157;11024;132;116;21340;30;11552
5818020;5810404;155;10841;128;112;11829;29;12209
5818021;5810404;151;10574;128;108;11561;27;12619
5818022;5810404;146;10238;123;103;11225;30;12683
5818023;5810404;149;10434;123;106;11421;27;12406
5818024;5810404;152;10665;128;109;11653;37;16157
5818025;5810404;161;11266;118;105;15398;32;13476
5818026;5810404;160;11170;115;104;15300;31;13467
5818027;5810404;199;13939;154;136;28539;32;13576
5818052;5810404;267;18681;125;88;32821;35;27649
5818053;5810404;270;18884;119;86;32629;38;29865
5818054;5810404;273;19098;125;89;32844;41;30067
5818055;5810404;293;20485;155;136;45499;36;28700
5818056;5810404;293;20500;156;137;38453;38;28851
5818057;5810404;310;21725;123;97;35030;39;30997
5818058;5810404;307;21517;123;94;34822;39;30840
5818059;5810404;307;21491;123;94;34796;37;30414
5818060;5810404;308;21548;123;95;34854;40;31136
5818061;5810404;305;21381;109;83;32349;39;30998
5818062;5810404;309;21615;116;88;34579;38;30766
5818063;5810404;312;21873;123;92;42364;41;30964
5818064;5810404;321;22480;116;87;35177;38;30739
5818065;5810404;322;22528;115;85;34798;39;31025
5818066;5810404;328;22933;123;89;35061;42;31475
5818067;5810404;331;23205;123;93;35332;44;31796
5818068;5810404;334;23371;123;90;31662;45;32181
5818069;5810404;337;23600;123;94;31891;47;32552
5818070;5810404;-1;-1;-1;-1;-1;47;33288
5818071;5810404;358;25080;136;109;35199;45;33175
5818072;5810404;362;25317;147;106;35691;44;31351
5819860;5810404;210;14692;174;149;47367;45;29661
5819861;5810404;200;14022;167;140;46746;44;29317
5819862;5810404;197;13795;161;137;46520;45;29104
5819863;5810404;193;13494;161;132;46218;43;28733
5819864;5810404;190;13268;160;129;45993;43;28540
5819865;5810404;183;12801;146;122;45477;43;28397
5819866;5810404;181;12645;138;93;45320;44;29061
5819867;5810404;177;12403;131;92;45252;44;28927
5819868;5810404;184;12885;146;121;45103;46;27841
5819869;5810404;167;11661;156;134;46321;44;27314
5819870;5810404;161;11297;155;133;46232;44;27037
5819871;5810404;159;11133;155;136;46475;45;26879
5819872;5810404;159;11105;153;139;46696;43;26364
5819873;5810404;151;10567;151;145;47113;42;26081
5819874;5810404;148;10378;149;148;47299;43;25894
5819875;5810404;141;9898;141;131;12171;44;25746
5819876;5810404;135;9450;133;125;11723;46;25956
5819893;5810404;57;4004;57;57;4004;21;5972
5819894;5810404;-1;-1;-1;-1;-1;18;5792
5819895;5810404;59;4104;54;39;4610;16;5620
5819896;5810404;56;3890;48;36;4395;14;4311
5819897;5810404;53;3684;47;33;4189;13;4014
5819898;5810404;50;3470;45;30;3975;13;3951
5819899;5810404;48;3336;42;28;3841;14;3809
5819900;5810404;31;2181;30;18;2674;13;4002
5819901;5810404;31;2144;30;18;2646;12;2049
5819902;5810404;-1;-1;-1;-1;-1;17;5981
5819903;5810404;53;3740;53;41;4242;15;5671
5819904;5810404;50;3494;46;37;3997;17;5671
5819905;5810404;52;3636;50;39;4139;16;6640
5819906;5810404;59;4143;57;46;4646;18;6640
5819907;5810404;62;4331;58;49;4834;16;6596
5819908;5810404;65;4540;59;52;5042;17;6946
5819909;5810404;71;4952;66;58;5454;17;7385
5819910;5810404;124;8665;95;78;20871;25;11147
5819911;5810404;122;8521;92;76;20727;23;10731
5819912;5810404;114;7998;90;71;19901;25;10492
5819913;5810404;117;8174;93;74;20077;24;10419
5819914;5810404;126;8829;108;88;20411;23;10792
5819915;5810404;121;8495;102;83;20077;26;11172
5819916;5810404;124;8681;106;86;20263;28;11320
5819917;5810404;143;10005;121;100;10993;27;11885
5819918;5810404;141;9880;117;102;11074;27;12180
5819919;5810404;144;10101;121;101;11088;31;12668
5819920;5810404;150;10494;125;107;11481;32;12517
5819921;5810404;-1;-1;-1;-1;-1;29;12743
5819922;5810404;158;11084;115;103;15216;29;13317
5819923;5810404;156;10895;113;100;15027;29;13233
5819924;5810404;156;10952;113;101;15071;31;13393
5819949;5810404;264;18483;125;99;33548;34;27617
5819950;5810404;271;18938;119;86;32684;38;29760
5819951;5810404;273;19127;119;86;32448;38;29775
5819952;5810404;278;19489;124;89;32346;40;29662
5819953;5810404;284;19881;123;95;32763;38;28876
5819954;5810404;287;20064;123;94;33975;42;30249
5819955;5810404;291;20397;123;92;40848;38;30700
5819956;5810404;302;21162;123;89;41528;39;30761
5819957;5810404;301;21099;123;88;41465;39;31069
5819958;5810404;301;21062;109;84;32069;40;31192
5819959;5810404;315;22040;123;95;35112;41;28503
5819960;5810404;311;21787;123;95;30899;42;32121
5819961;5810404;322;22549;123;92;35266;41;31743
5819962;5810404;320;22400;116;88;34962;41;31545
5819963;5810404;329;23026;114;85;31131;43;31860
5819964;5810404;329;23041;107;83;31182;43;31888
5819965;5810404;332;23228;114;86;31357;44;32244
5819966;5810404;336;23504;121;90;31633;47;32565
5819967;5810404;339;23727;119;90;31796;47;33805
5819968;5810404;-1;-1;-1;-1;-1;45;33886
5819969;5810404;352;24663;129;105;33181;44;31836
5821755;5810404;281;19656;225;158;48220;47;30175
5821756;5810404;209;14624;174;149;47349;45;30048
5821757;5810404;203;14241;169;143;46966;45;29495
5821758;5810404;205;14385;169;145;47110;48;29334
5821759;5810404;193;13545;161;133;46270;46;28863
5821760;5810404;189;13241;160;129;45966;44;28498
5821761;5810404;186;13044;147;125;45719;43;28174
5821762;5810404;183;12776;146;122;45500;45;29116
5821763;5810404;181;12659;131;88;44654;44;28064
5821764;5810404;186;13050;138;93;44996;46;28438
5821765;5810404;169;11818;161;136;46479;45;27481
5821766;5810404;165;11567;156;136;46502;44;27085
5821767;5810404;166;11649;156;138;46584;46;27535
5821768;5810404;171;11971;165;142;46907;48;27916
5821769;5810404;151;10595;152;151;47517;45;26283
5821770;5810404;153;10715;153;153;47636;42;25790
5821771;5810404;153;10721;154;153;47643;42;25545
5821772;5810404;157;10975;157;156;47897;43;25449
5821773;5810404;134;9346;132;123;11618;42;25144
5821788;5810404;-1;-1;-1;-1;-1;16;5976
5821789;5810404;-1;-1;-1;-1;-1;20;5795
5821790;5810404;76;5307;64;56;5812;16;5645
5821791;5810404;73;5141;64;54;5646;17;5681
5821792;5810404;58;4029;51;38;4534;14;4339
5821793;5810404;52;3625;47;32;4130;13;3886
5821794;5810404;45;3175;41;26;3680;12;3607
5821795;5810404;42;2960;40;23;3465;13;3496
5821796;5810404;37;2616;35;18;3121;11;3083
5821797;5810404;42;2952;40;23;3457;12;2299
5821798;5810404;44;3105;41;25;3610;13;2841
5821799;5810404;57;3963;56;44;4465;15;5684
5821800;5810404;54;3793;54;41;4296;17;5490
5821801;5810404;-1;-1;-1;-1;-1;19;6884
5821802;5810404;-1;-1;-1;-1;-1;20;6832
5821803;5810404;66;4623;61;53;5125;17;6771
5821804;5810404;68;4777;63;55;5279;18;7236
5821805;5810404;115;8065;105;85;20888;23;10376
5821806;5810404;113;7925;102;83;20748;24;10297
5821807;5810404;111;7744;93;73;20040;21;9927
5821808;5810404;112;7842;91;68;19677;23;10308
5821809;5810404;116;8135;93;72;19962;23;10516
5821810;5810404;118;8283;99;80;19865;24;10815
5821811;5810404;120;8417;100;82;19999;25;11094
5821812;5810404;124;8650;106;85;20232;27;11508
5821813;5810404;136;9544;110;93;19860;26;11782
5821814;5810404;137;9612;112;98;10806;29;12174
5821815;5810404;136;9522;110;93;19839;29;11796
5821816;5810404;136;9538;110;93;19854;30;12408
5821817;5810404;-1;-1;-1;-1;-1;29;12727
5821818;5810404;159;11113;115;103;15244;28;12818
5821819;5810404;151;10580;106;90;20999;28;12888
5821820;5810404;156;10947;113;100;15066;30;13247
5821821;5810404;159;11153;119;104;30610;29;13322
5821846;5810404;265;18533;124;91;32535;37;29679
5821847;5810404;275;19240;112;85;32078;37;29391
5821848;5810404;276;19303;117;86;32185;38;29388
